date,price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15
1993-06,52.8,4.42,28.442222222222224,55.4,57.3,57.8,58.5,61.8,55.8,5.6818181818181825,0.0,0.0,0.14864814,0.0,0.3983763,0.20752993,0.0,0.19695531,0.0,0.0,0.10040313,0.0,0.16426419,0.0,0.13076766,0.0
1993-07,55.8,8.766666666666666,27.468817204301075,52.8,55.4,57.3,59.1,58.5,56.6,1.433691756272409,0.0,0.0,0.26426944,0.0,0.5565267,0.29662377,0.0,0.2850284,0.0,0.0,0.20722388,0.0,0.18884328,0.0,0.08951839,0.0
1993-08,56.6,2.489247311827957,28.320430107526885,55.8,52.8,55.4,58.1,56.1,58.4,3.1802120141342707,0.0,0.0,0.3656456,0.0,0.66734374,0.38041666,0.0,0.35335264,0.0,0.0,0.28741992,0.0,0.21589017,0.0,0.081960626,0.0
1993-09,58.4,3.076666666666666,22.702222222222222,56.6,55.8,52.8,57.8,58.3,61.4,5.136986301369864,0.0,0.0,0.435992,0.0,0.72473913,0.44501066,0.0,0.3983768,0.0,0.0,0.3377007,0.0,0.23549564,0.0,0.09433642,0.0
1993-10,61.4,0.5129032258064516,20.09032258064516,58.4,56.6,55.8,57.3,58.2,66.7,8.631921824104241,0.0,0.0,0.44442225,0.0,0.69660413,0.45793965,0.0,0.39202988,0.0,0.0,0.3271329,0.0,0.24503803,0.0,0.13315356,0.0
1993-11,66.7,0.6155555555555555,10.858888888888888,61.4,58.4,56.6,55.4,58.8,68.9,3.2983508245877107,0.0,0.0,0.39719945,0.0,0.60493976,0.4287512,0.0,0.349048,0.0,0.0,0.27498528,0.0,0.23984976,0.0,0.17587346,0.0
1993-12,68.9,0.724731182795699,9.109677419354838,66.7,61.4,58.4,52.8,58.5,68.6,-0.43541364296082924,0.0,0.0,0.29873484,0.0,0.47085834,0.3549825,0.0,0.27050152,0.0,0.0,0.18457042,0.0,0.22385745,0.0,0.21541068,0.0
1994-01,68.6,1.2967741935483872,5.049462365591398,68.9,66.7,61.4,55.8,59.1,66.8,-2.6239067055393543,0.0,0.0,0.18838061,0.0,0.3410718,0.27143264,0.0,0.19142503,0.0,0.0,0.0940817,0.0,0.20055315,0.0,0.23870581,0.0
1994-02,66.8,1.5595238095238095,5.789285714285715,68.6,68.9,66.7,56.6,58.1,64.1,-4.041916167664675,0.0,0.0,0.09230528,0.0,0.24086276,0.19621702,0.0,0.127869,0.0,0.0,0.02077283,0.0,0.17697719,0.0,0.24642217,0.0
1994-03,64.1,0.664516129032258,15.208602150537635,66.8,68.6,68.9,58.4,57.8,62.4,-2.6521060842433632,0.0,0.0,0.03860021,0.0,0.20086293,0.15069804,0.0,0.09943728,0.0,0.0,0.0,0.0,0.15820089,0.0,0.23153117,0.0
1994-04,62.4,2.267777777777778,21.202222222222222,64.1,66.8,68.6,61.4,57.3,62.0,-0.6410256410256387,0.0,0.0,0.027850322,0.0,0.21633014,0.1321364,0.0,0.10065482,0.0,0.0,0.0,0.0,0.14733349,0.0,0.20070519,0.0
1994-05,62.0,1.4612903225806453,27.016129032258064,62.4,64.1,66.8,66.7,55.4,60.1,-3.064516129032256,0.0,0.0,0.066212825,0.0,0.28880543,0.15028255,0.0,0.13635541,0.0,0.0,0.033947915,0.0,0.14592084,0.0,0.15498601,0.0
1994-06,60.1,3.602222222222222,29.28777777777778,62.0,62.4,64.1,68.9,52.8,56.0,-6.821963394342764,0.0,0.0,0.15763901,0.0,0.4247469,0.2153128,0.0,0.21355015,0.0,0.0,0.12872167,0.0,0.15621778,0.0,0.09591318,0.0
1994-07,56.0,4.544086021505376,28.16344086021505,60.1,62.0,62.4,68.6,55.8,57.5,2.6785714285714284,0.0,0.0,0.3053721,0.0,0.61832577,0.34253243,0.0,0.34230566,0.0,0.0,0.2820668,0.0,0.17630231,0.0,0.022671083,0.0
1994-08,57.5,3.8688172043010756,27.817204301075268,56.0,60.1,62.0,66.8,56.6,60.2,4.695652173913048,0.0,0.0,0.4179511,0.0,0.7436592,0.43807268,0.0,0.42399418,0.0,0.0,0.37263867,0.0,0.20299566,0.0,0.011212323,0.0
1994-09,60.2,2.278888888888889,26.686666666666667,57.5,56.0,60.1,64.1,58.4,61.7,2.4916943521594686,0.0,0.0,0.50040895,0.0,0.8206358,0.51431644,0.0,0.48146778,0.0,0.0,0.43260914,0.0,0.2242357,0.0,0.022781076,0.0
1994-10,61.7,1.2634408602150538,20.18709677419355,60.2,57.5,56.0,62.4,61.4,61.1,-0.9724473257698565,0.0,0.0,0.51478124,0.0,0.79880774,0.53040254,0.0,0.47595903,0.0,0.0,0.42152157,0.0,0.23734234,0.0,0.07169423,0.0
1994-11,61.1,1.0255555555555556,13.496666666666668,61.7,60.2,57.5,62.0,66.7,62.7,2.6186579378068764,0.0,0.0,0.46053168,0.0,0.69935274,0.4916172,0.0,0.41912028,0.0,0.0,0.3565616,0.0,0.23777226,0.0,0.13056816,0.0
1994-12,62.7,1.19247311827957,7.065591397849462,61.1,61.7,60.2,60.1,68.9,62.9,0.3189792663476806,0.0,0.0,0.36058876,0.0,0.5549805,0.41505048,0.0,0.33441472,0.0,0.0,0.2590054,0.0,0.22495657,0.0,0.18103777,0.0
1995-01,62.9,1.4118279569892473,4.648387096774194,62.7,61.1,61.7,56.0,68.6,62.5,-0.6359300476947514,0.0,0.0,0.23848432,0.0,0.40644288,0.32074425,0.0,0.24234027,0.0,0.0,0.15427822,0.0,0.20271872,0.0,0.21356699,0.0
1995-02,62.5,1.7452380952380953,9.583333333333334,62.9,62.7,61.1,57.5,66.8,62.2,-0.47999999999999543,0.0,0.0,0.13473672,0.0,0.29936886,0.23847666,0.0,0.17072695,0.0,0.0,0.07284289,0.0,0.18028745,0.0,0.22458519,0.0
1995-03,62.2,1.5451612903225809,14.055913978494624,62.5,62.9,62.7,60.2,64.1,62.7,0.8038585209003215,0.0,0.0,0.07076242,0.0,0.24298838,0.18174943,0.0,0.12884675,0.0,0.0,0.02337061,0.0,0.16354516,0.0,0.21989423,0.0
1995-04,62.7,2.7111111111111112,19.628888888888888,62.2,62.5,62.9,61.7,62.4,64.9,3.508771929824566,0.0,0.0,0.05799009,0.0,0.25245044,0.16270182,0.0,0.12705868,0.0,0.0,0.02083171,0.0,0.15402965,0.0,0.1940487,0.0
1995-05,64.9,2.6301075268817202,26.2247311827957,62.7,62.2,62.5,61.1,62.0,69.1,6.471494607087809,0.0,0.0,0.0854921,0.0,0.31097716,0.17217213,0.0,0.15140086,0.0,0.0,0.050574176,0.0,0.15380162,0.0,0.158634,0.0
1995-06,69.1,3.651111111111111,30.371111111111112,64.9,62.7,62.2,62.7,60.1,74.0,7.091172214182354,0.0,0.0,0.16703898,0.0,0.43539044,0.22873907,0.0,0.21785209,0.0,0.0,0.13259909,0.0,0.1644247,0.0,0.108098514,0.0
1995-07,74.0,3.747311827956989,29.289247311827957,69.1,64.9,62.7,62.9,56.0,72.6,-1.8918918918918997,0.0,0.0,0.28116974,0.0,0.5880643,0.32053924,0.0,0.30856156,0.0,0.0,0.24340503,0.0,0.18409584,0.0,0.060870104,0.0
1995-08,72.6,5.148387096774194,28.394623655913975,74.0,69.1,64.9,62.5,57.5,75.9,4.545454545454562,0.0,0.0,0.39968458,0.0,0.73117024,0.42191017,0.0,0.39815587,0.0,0.0,0.3499832,0.0,0.2091124,0.0,0.03401532,0.0
1995-09,75.9,5.21,24.37333333333333,72.6,74.0,69.1,62.2,60.2,80.2,5.665349143610008,0.0,0.0,0.48375687,0.0,0.8129274,0.49723527,0.0,0.4534785,0.0,0.0,0.4135629,0.0,0.23209605,0.0,0.04082498,0.0
1995-10,80.2,0.6473118279569893,20.204301075268816,75.9,72.6,74.0,62.7,61.7,80.5,0.3740648379052333,0.0,0.0,0.50358254,0.0,0.7998275,0.5214175,0.0,0.45569944,0.0,0.0,0.41424802,0.0,0.2441156,0.0,0.07815922,0.0
