date,cereals_price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15
2000-05,52.8,2.5451612903225804,27.73978494623656,51.8,51.7,52.2,51.3,52.8,51.4,-2.6515151515151487,0.0,0.0,0.0,0.0,0.36166108,0.0,0.0,0.46437997,0.01305528,0.5367983,0.0,0.0,0.0,1.0994226,0.083086714,0.01344876
2000-06,51.4,3.286666666666666,28.44,52.8,51.8,51.7,50.4,53.6,49.8,-3.1128404669260727,0.0,0.0,0.0,0.0,0.71056336,0.0,0.0,0.60190946,0.0,0.42754984,0.0,0.0,0.0,0.96560323,0.0,0.0
2000-07,49.8,4.006451612903226,28.34731182795699,51.4,52.8,51.8,52.1,51.4,48.6,-2.409638554216859,0.0,0.0,0.07437116,0.0,1.1042352,0.0,0.0,0.76672745,0.0,0.3182898,0.0,0.0,0.0,0.8295665,0.0,0.0
2000-08,48.6,2.096774193548387,29.441935483870967,49.8,51.4,52.8,52.2,53.0,49.4,1.6460905349794182,0.0,0.0,0.5090739,0.0,1.8692645,0.0,0.0,1.0709081,0.0,0.0875646,0.0,0.0,0.0,0.5478902,0.0,0.0
2000-09,49.4,2.253333333333333,25.01333333333333,48.6,49.8,51.4,51.7,52.6,51.2,3.643724696356284,0.0,0.0,0.823199,0.0,2.4607563,0.0,0.0,1.3086303,0.0,0.0,0.0,0.0,0.0,0.32803,0.0,0.0
2000-10,51.2,0.4935483870967742,21.870967741935484,49.4,48.6,49.8,51.8,51.5,52.1,1.7578124999999971,0.0,0.0,0.7269475,0.0,2.3608937,0.0,0.0,1.2912756,0.0,0.0,0.0,0.0,0.0,0.4218393,0.0,0.0
2000-11,52.1,0.8355555555555556,13.02777777777778,51.2,49.4,48.6,52.8,51.3,53.7,3.0710172744721715,0.0,0.0,0.4070627,0.0,1.839357,0.0,0.0,1.0867884,0.0,0.14118578,0.0,0.0,0.0,0.6771072,0.0,0.0
2000-12,53.7,0.743010752688172,5.502150537634408,52.1,51.2,49.4,51.4,50.4,53.9,0.372439478584722,0.0,0.0,0.11969725,0.0,1.3408339,0.0,0.0,0.8670094,0.0,0.28482723,0.0,0.0,0.0,0.8875502,0.01803565,0.0
2001-01,53.9,1.0462365591397849,5.898924731182796,53.7,52.1,51.2,49.8,52.1,53.0,-1.669758812615953,0.0,0.0,0.0,0.0,0.79150224,0.0,0.0,0.62634337,0.0,0.43092147,0.0,0.0,0.0,1.0745085,0.09456163,0.0
2001-02,53.0,1.438095238095238,7.252380952380953,53.9,53.7,52.1,48.6,52.2,52.2,-1.5094339622641455,0.0,0.0,0.0,0.0,0.42683962,0.0,0.0,0.47514158,0.0,0.5251152,0.0,0.0,0.0,1.1669195,0.13807395,0.0078083947
2001-03,52.2,1.7268817204301077,13.480645161290322,53.0,53.9,53.7,49.4,51.7,51.0,-2.298850574712649,0.0,0.0,0.0,0.0,0.259266,0.0,0.0,0.409804,0.0,0.5657642,0.0,0.0,0.0,1.1836848,0.1476301,0.068131015
2001-04,51.0,2.67,22.793333333333333,52.2,53.0,53.9,51.2,51.8,51.7,1.3725490196078487,0.0,0.0,0.0,0.0,0.15121189,0.0,0.0,0.3786853,0.019801203,0.60148686,0.0,0.0,0.0,1.177885,0.13963324,0.11506172
2001-05,51.7,3.417204301075269,26.1,51.0,52.2,53.0,52.1,52.8,51.0,-1.3539651837524231,0.0,0.0,0.0,0.0,0.20990402,0.0,0.0,0.41535044,0.046085488,0.59203297,0.0,0.0,0.0,1.1320843,0.10386332,0.09126824
2001-06,51.0,3.813333333333333,27.254444444444445,51.7,51.0,52.2,53.7,51.4,51.7,1.3725490196078487,0.0,0.0,0.0,0.0,0.49136993,0.0,0.0,0.53205085,0.023458071,0.51259077,0.0,0.0,0.0,1.0242735,0.03037826,0.0
2001-07,51.7,4.61505376344086,30.418279569892476,51.0,51.7,51.0,53.9,49.8,51.6,-0.1934235976789195,0.0,0.0,0.04898706,0.0,1.0640303,0.0,0.0,0.75457084,0.0,0.34133297,0.0,0.0,0.0,0.82043964,0.0,0.0
2001-08,51.6,1.7118279569892472,29.213978494623657,51.7,51.0,51.7,53.0,48.6,51.2,-0.7751937984496096,0.0,0.0,0.63524616,0.0,2.0861871,0.0,0.0,1.1522309,0.0,0.027861027,0.0,0.0,0.0,0.43436593,0.0,0.0
2001-09,51.2,2.341111111111111,24.7,51.6,51.7,51.0,52.2,49.4,51.0,-0.3906250000000055,0.0,0.0,0.8122853,0.0,2.4630325,0.0,0.0,1.3159933,0.0,0.0,0.0,0.0,0.0,0.31784064,0.0,0.0
2001-10,51.0,1.1548387096774193,20.33333333333333,51.2,51.6,51.7,51.0,51.2,51.9,1.7647058823529385,0.0,0.0,0.79083157,0.0,2.4912164,0.0,0.0,1.3416829,0.0,0.0,0.0,0.0,0.0,0.35778317,0.0,0.0
2001-11,51.9,1.201111111111111,15.393333333333334,51.0,51.2,51.6,51.7,52.1,52.0,0.192678227360311,0.0,0.0,0.39609846,0.0,1.8507456,0.0,0.0,1.0942086,0.0,0.16239987,0.0,0.0,0.0,0.669843,0.0,0.0
2001-12,52.0,0.5021505376344086,7.319354838709678,51.9,51.0,51.2,51.0,53.7,51.7,-0.5769230769230715,0.0,0.0,0.031455874,0.0,1.2280816,0.0,0.0,0.8267292,0.0,0.3421213,0.0,0.0,0.0,0.9319831,0.033431433,0.0
2002-01,51.7,0.5935483870967743,7.211827956989247,52.0,51.9,51.0,51.7,53.9,50.4,-2.514506769825927,0.0,0.0,0.0,0.0,0.652827,0.0,0.0,0.57862777,0.0,0.49046382,0.0,0.0,0.0,1.1237794,0.11161,0.0
2002-02,50.4,0.9178571428571428,10.696428571428571,51.7,52.0,51.9,51.6,53.0,49.6,-1.5873015873015817,0.0,0.0,0.0,0.0,0.2835034,0.0,0.0,0.429406,0.0,0.58646303,0.0,0.0,0.0,1.2105798,0.15395081,0.0817381
2002-03,49.6,1.3849462365591398,14.71075268817204,50.4,51.7,52.0,51.2,52.2,49.3,-0.6048387096774279,0.0,0.0,0.0,0.0,0.09093943,0.0,0.0,0.36109325,0.0,0.6373774,0.0,0.0,0.0,1.2356439,0.16709462,0.16215831
2002-04,49.3,1.8344444444444443,21.991111111111117,49.6,50.4,51.7,51.0,51.0,50.2,1.8255578093306408,0.0,0.0,0.0,0.0,0.022385005,0.0,0.0,0.34464824,0.017457295,0.6560679,0.0,0.0,0.0,1.2265706,0.16039929,0.19307396
2002-05,50.2,2.382795698924731,27.416129032258063,49.3,49.6,50.4,51.9,51.7,52.0,3.5856573705179224,0.0,0.0,0.0,0.0,0.11108178,0.0,0.0,0.38594854,0.039824937,0.6295018,0.0,0.0,0.0,1.1785262,0.12745196,0.146853
2002-06,52.0,2.716666666666667,29.73777777777778,50.2,49.3,49.6,52.0,51.0,54.6,5.000000000000003,0.0,0.0,0.0,0.0,0.3908592,0.0,0.0,0.49673837,0.026666164,0.54375595,0.0,0.0,0.0,1.0761518,0.05607295,0.016287833
2002-07,54.6,1.921505376344086,32.41182795698925,52.0,50.2,49.3,51.7,51.7,58.1,6.41025641025641,0.0,0.0,0.0,0.0,0.95521635,0.0,0.0,0.71163684,0.0,0.36514515,0.0,0.0,0.0,0.8771923,0.0,0.0
2002-08,58.1,4.26989247311828,28.4752688172043,54.6,52.0,50.2,50.4,51.6,63.8,9.81067125645438,0.0,0.0,0.6541968,0.0,2.0620296,0.0,0.0,1.1271652,0.0,0.0027289726,0.0,0.0,0.0,0.4372911,0.0,0.0
2002-09,63.8,3.6777777777777776,24.64888888888889,58.1,54.6,52.0,49.6,51.2,64.4,0.9404388714733676,0.0,0.0,0.82387745,0.0,2.4367788,0.0,0.0,1.2984071,0.0,0.0,0.0,0.0,0.0,0.3293264,0.0,0.0
2002-10,64.4,1.6365591397849462,18.33118279569893,63.8,58.1,54.6,49.3,51.0,63.0,-2.1739130434782696,0.0,0.0,0.9015306,0.0,2.6450472,0.0,0.0,1.3947858,0.0,0.0,0.0,0.0,0.0,0.29128483,0.0,0.0
2002-11,63.0,0.3411111111111111,13.525555555555554,64.4,63.8,58.1,50.2,51.9,59.8,-5.079365079365084,0.0,0.0,0.6476748,0.0,2.2489574,0.0,0.0,1.2481278,0.0,0.0,0.0,0.0,0.0,0.5042163,0.0,0.0
2002-12,59.8,0.1913978494623656,6.787096774193548,63.0,64.4,63.8,52.0,52.0,58.0,-3.010033444816049,0.0,0.0,0.31317973,0.0,1.6702431,0.0,0.0,0.9996667,0.0,0.1734845,0.0,0.0,0.0,0.75905234,0.0,0.0
2003-01,58.0,1.1806451612903226,4.548387096774194,59.8,63.0,64.4,54.6,51.7,57.8,-0.3448275862069014,0.0,0.0,0.0,0.0,0.97426784,0.0,0.0,0.6968367,0.0,0.36729538,0.0,0.0,0.0,1.0143276,0.07952721,0.0
2003-02,57.8,2.0452380952380955,5.172619047619048,58.0,59.8,63.0,58.1,50.4,56.5,-2.249134948096881,0.0,0.0,0.0,0.0,0.4868343,0.0,0.0,0.49561793,0.0,0.50144064,0.0,0.0,0.0,1.1464772,0.13265052,0.0
2003-03,56.5,1.2881720430107526,12.258064516129032,57.8,58.0,59.8,63.8,49.6,56.4,-0.1769911504424804,0.0,0.0,0.0,0.0,0.22830375,0.0,0.0,0.3995818,0.0,0.5765039,0.0,0.0,0.0,1.1845239,0.14951035,0.085594065
2003-04,56.4,2.0444444444444443,21.08888888888889,56.5,57.8,58.0,64.4,49.3,58.2,3.191489361702135,0.0,0.0,0.0,0.0,0.1391707,0.0,0.0,0.37149748,0.026903056,0.6019076,0.0,0.0,0.0,1.1664419,0.137416,0.118454896
2003-05,58.2,1.840860215053764,28.19139784946237,56.4,56.5,57.8,63.0,50.2,57.7,-0.8591065292096219,0.0,0.0,0.0,0.0,0.21904533,0.0,0.0,0.40882987,0.05233467,0.57959163,0.0,0.0,0.0,1.1036826,0.095659904,0.074527025
2003-06,57.7,2.738888888888889,29.344444444444445,58.2,56.4,56.5,59.8,52.0,56.5,-2.0797227036395194,0.0,0.0,0.0,0.0,0.5086515,0.0,0.0,0.5222023,0.025289323,0.49265847,0.0,0.0,0.0,0.97642696,0.016444005,0.0
2003-07,56.5,4.71505376344086,28.640860215053763,57.7,58.2,56.4,58.0,54.6,59.9,6.017699115044245,0.0,0.0,0.08929068,0.0,1.0674286,0.0,0.0,0.7375765,0.0,0.32483292,0.0,0.0,0.0,0.76170576,0.0,0.0
2003-08,59.9,3.586021505376344,28.81397849462365,56.5,57.7,58.2,57.8,58.1,60.5,1.0016694490818054,0.0,0.0,0.3996091,0.0,1.6416366,0.0,0.0,0.9791282,0.0,0.17070147,0.0,0.0,0.0,0.5655931,0.0,0.0
2003-09,60.5,1.825555555555556,24.431111111111115,59.9,56.5,57.7,56.5,63.8,60.6,0.1652892561983494,0.0,0.0,0.93279374,0.0,2.598192,0.0,0.0,1.3415616,0.0,0.0,0.0,0.0,0.0,0.18413973,0.0,0.0
2003-10,60.6,1.3763440860215057,20.274193548387096,60.5,59.9,56.5,56.4,64.4,64.8,6.930693069306923,0.0,0.0,1.0790993,0.0,2.9109812,0.0,0.0,1.4579769,0.0,0.0,0.0,0.0,0.0,0.09486656,0.0,0.0
2003-11,64.8,1.7811111111111109,12.77,60.6,60.5,59.9,58.2,63.0,65.7,1.3888888888888975,0.0,0.0,0.83089906,0.0,2.5428483,0.0,0.0,1.3416865,0.0,0.0,0.0,0.0,0.0,0.3214959,0.0,0.0
2003-12,65.7,1.2483870967741937,7.964516129032258,64.8,60.6,60.5,57.7,59.8,66.9,1.8264840182648443,0.0,0.0,0.3546236,0.0,1.7489511,0.0,0.0,1.0309126,0.0,0.17096381,0.0,0.0,0.0,0.6988732,0.0,0.0
2004-01,66.9,1.924731182795699,4.72258064516129,65.7,64.8,60.6,56.5,58.0,67.5,0.8968609865470767,0.0,0.0,0.0,0.0,0.9769577,0.0,0.0,0.7052563,0.0,0.389343,0.0,0.0,0.0,0.99970245,0.07218962,0.0
2004-02,67.5,1.1482758620689657,7.367816091954023,66.9,65.7,64.8,59.9,57.8,68.5,1.4814814814814816,0.0,0.0,0.0,0.0,0.51912344,0.0,0.0,0.51588804,0.0,0.50888264,0.0,0.0,0.0,1.1345866,0.12598106,0.0
2004-03,68.5,1.886021505376344,16.67849462365591,67.5,66.9,65.7,60.5,56.5,70.2,2.4817518248175223,0.0,0.0,0.0,0.0,0.29321644,0.0,0.0,0.42604005,0.0,0.5633883,0.0,0.0,0.0,1.1709685,0.14314881,0.06484525
2004-04,70.2,1.591111111111111,22.5,68.5,67.5,66.9,60.6,56.4,68.8,-1.9943019943020024,0.0,0.0,0.0,0.0,0.17100202,0.0,0.0,0.39050522,0.014847647,0.60232145,0.0,0.0,0.0,1.1717632,0.1371004,0.11431927
2004-05,68.8,4.0,26.343010752688173,70.2,68.5,67.5,64.8,58.2,66.4,-3.488372093023244,0.0,0.0,0.0,0.0,0.23208828,0.0,0.0,0.42167926,0.040411036,0.58559805,0.0,0.0,0.0,1.1173232,0.0998588,0.07916032
2004-06,66.4,2.172222222222222,27.64,68.8,70.2,68.5,65.7,57.7,60.7,-8.584337349397595,0.0,0.0,0.0,0.0,0.4281891,0.0,0.0,0.5118705,0.030573204,0.5384277,0.0,0.0,0.0,1.0342045,0.042666636,0.0018239617
2004-07,60.7,2.793548387096774,29.074193548387097,66.4,68.8,70.2,66.9,56.5,59.1,-2.6359143327841865,0.0,0.0,0.0,0.0,0.8497457,0.0,0.0,0.67464805,0.0,0.41421428,0.0,0.0,0.0,0.87091947,0.0,0.0
2004-08,59.1,4.438709677419355,27.055913978494623,60.7,66.4,68.8,67.5,59.9,60.0,1.5228426395939063,0.0,0.0,0.59043545,0.0,1.9534727,0.0,0.0,1.0802393,0.0,0.06024708,0.0,0.0,0.0,0.41970575,0.0,0.0
2004-09,60.0,1.3555555555555556,26.106666666666666,59.1,60.7,66.4,68.5,60.5,59.3,-1.1666666666666714,0.0,0.0,1.0249671,0.0,2.7477415,0.0,0.0,1.3758917,0.0,0.0,0.0,0.0,0.0,0.104400165,0.0,0.0
2004-10,59.3,2.117204301075269,19.370967741935484,60.0,59.1,60.7,70.2,60.6,60.0,1.1804384485666153,0.0,0.0,0.9607083,0.0,2.7203467,0.0,0.0,1.3946997,0.0,0.0,0.0,0.0,0.0,0.18211684,0.0,0.0
2004-11,60.0,1.1955555555555557,13.966666666666669,59.3,60.0,59.1,68.8,64.8,60.5,0.8333333333333334,0.0,0.0,0.6970694,0.0,2.3274481,0.0,0.0,1.2652113,0.0,0.0,0.0,0.0,0.0,0.4126903,0.0,0.0
2004-12,60.5,0.578494623655914,8.964516129032258,60.0,59.3,60.0,66.4,65.7,60.5,0.0,0.0,0.0,0.39666367,0.0,1.8243791,0.0,0.0,1.0599943,0.0,0.15006818,0.0,0.0,0.0,0.6589985,0.0,0.0
2005-01,60.5,1.270967741935484,5.51505376344086,60.5,60.0,59.3,60.7,66.9,60.3,-0.3305785123966989,0.0,0.0,0.03149011,0.0,1.1802212,0.0,0.0,0.78405076,0.0,0.3260486,0.0,0.0,0.0,0.918444,0.05310539,0.0
2005-02,60.3,3.0369047619047618,7.597619047619048,60.5,60.5,60.0,59.1,67.5,61.5,1.9900497512437856,0.0,0.0,0.0,0.0,0.74562865,0.0,0.0,0.5965422,0.0,0.42997444,0.0,0.0,0.0,1.0582721,0.10372179,0.0
2005-03,61.5,1.886021505376344,12.43440860215054,60.3,60.5,60.5,60.0,68.5,59.5,-3.252032520325204,0.0,0.0,0.0,0.0,0.3980051,0.0,0.0,0.465305,0.0,0.5296873,0.0,0.0,0.0,1.1453143,0.13219264,0.0183836
2005-04,59.5,1.5166666666666666,22.171111111111117,61.5,60.3,60.5,59.3,70.2,59.4,-0.1680672268907587,0.0,0.0,0.0,0.0,0.2840929,0.0,0.0,0.4277056,0.0,0.56458783,0.0,0.0,0.0,1.1416041,0.12449176,0.062837526
2005-05,59.4,1.496774193548387,26.625806451612902,59.5,61.5,60.3,60.0,68.8,60.2,1.346801346801354,0.0,0.0,0.0,0.0,0.27487585,0.0,0.0,0.4363447,0.024080873,0.5747102,0.0,0.0,0.0,1.1101996,0.09796692,0.066636845
2005-06,60.2,2.6966666666666663,29.855555555555554,59.4,59.5,61.5,60.5,66.4,61.2,1.661129568106312,0.0,0.0,0.0,0.0,0.6551673,0.0,0.0,0.575482,0.0,0.45080528,0.0,0.0,0.0,0.9497688,0.008003432,0.0
2005-07,61.2,3.5870967741935487,29.486021505376343,60.2,59.4,59.5,60.5,60.7,60.9,-0.4901960784313794,0.0,0.0,0.027226444,0.0,1.0085907,0.0,0.0,0.72389483,0.0,0.35368526,0.0,0.0,0.0,0.8212146,0.0,0.0
2005-08,60.9,2.1483870967741936,29.03333333333333,61.2,60.2,59.4,60.3,59.1,61.5,0.9852216748768498,0.0,0.0,0.3802835,0.0,1.6282988,0.0,0.0,0.97394145,0.0,0.1735429,0.0,0.0,0.0,0.59803915,0.0,0.0
2005-09,61.5,1.7688888888888887,26.974444444444444,60.9,61.2,60.2,61.5,60.0,62.1,0.9756097560975632,0.0,0.0,0.9341047,0.0,2.5945072,0.0,0.0,1.3309493,0.0,0.0,0.0,0.0,0.0,0.19864874,0.0,0.0
2005-10,62.1,0.9967741935483873,20.835483870967742,61.5,60.9,61.2,59.5,59.3,60.6,-2.415458937198068,0.0,0.0,0.8293943,0.0,2.488443,0.0,0.0,1.320485,0.0,0.0,0.0,0.0,0.0,0.30389366,0.0,0.0
2005-11,60.6,0.7788888888888889,14.052222222222223,62.1,61.5,60.9,59.4,60.0,61.5,1.485148514851483,0.0,0.0,0.6995809,0.0,2.2973175,0.0,0.0,1.2503375,0.0,0.0,0.0,0.0,0.0,0.42806754,0.0,0.0
2005-12,61.5,1.0333333333333332,6.764516129032258,60.6,62.1,61.5,60.2,60.5,62.7,1.9512195121951263,0.0,0.0,0.37508443,0.0,1.7439289,0.0,0.0,1.0229175,0.0,0.15192781,0.0,0.0,0.0,0.68707895,0.0,0.0
2006-01,62.7,0.950537634408602,6.425806451612903,61.5,60.6,62.1,61.2,60.5,64.8,3.349282296650709,0.0,0.0,0.0,0.0,1.0638895,0.0,0.0,0.7331331,0.0,0.34360904,0.0,0.0,0.0,0.95183986,0.053567044,0.0
2006-02,64.8,0.4845238095238096,9.20952380952381,62.7,61.5,60.6,60.9,60.3,63.9,-1.3888888888888866,0.0,0.0,0.0,0.0,0.62925434,0.0,0.0,0.54952276,0.0,0.45538273,0.0,0.0,0.0,1.0808243,0.10180516,0.0
2006-03,63.9,2.679569892473118,13.380645161290325,64.8,62.7,61.5,61.5,61.5,65.1,1.8779342723004628,0.0,0.0,0.0,0.0,0.55323017,0.0,0.0,0.50586337,0.0,0.45183542,0.0,0.0,0.0,1.0647895,0.09524398,0.0
2006-04,65.1,1.748888888888889,22.834444444444443,63.9,64.8,62.7,62.1,59.5,67.8,4.147465437788023,0.0,0.0,0.0,0.0,0.49619636,0.0,0.0,0.4844016,0.0,0.46249786,0.0,0.0,0.0,1.039438,0.072347626,0.0
2006-05,67.8,1.5763440860215052,26.933333333333334,65.1,63.9,64.8,60.6,59.4,67.8,0.0,0.0,0.0,0.0,0.0,0.5842421,0.0,0.0,0.52297324,0.0,0.43797413,0.0,0.0,0.0,0.9618495,0.021324817,0.0
2006-06,67.8,1.9644444444444449,29.80444444444445,67.8,65.1,63.9,61.5,60.2,69.9,3.097345132743376,0.0,0.0,0.0,0.0,0.8351831,0.0,0.0,0.62413675,0.0,0.36529687,0.0,0.0,0.0,0.837344,0.0,0.0
2006-07,69.9,4.029032258064516,30.23763440860215,67.8,67.8,65.1,62.7,61.2,69.6,-0.4291845493562394,0.0,0.0,0.42328414,0.0,1.5538055,0.0,0.0,0.8894294,0.0,0.1336539,0.0,0.0,0.0,0.52809864,0.0,0.0
2006-08,69.6,3.8623655913978494,28.70537634408602,69.9,67.8,67.8,64.8,60.9,72.5,4.166666666666676,0.0,0.0,1.0902985,0.0,2.687063,0.0,0.0,1.2873307,0.0,0.0,0.0,0.0,0.0,0.025668716,0.0,0.0
2006-09,72.5,2.126666666666667,24.421111111111117,69.6,69.9,67.8,63.9,61.5,79.9,10.206896551724146,0.0,0.0,1.2949878,0.0,3.1280923,0.0,0.0,1.4593085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10,79.9,1.3333333333333333,20.25698924731183,72.5,69.6,69.9,65.1,62.1,85.3,6.758448060075082,0.0,0.0,1.2569898,0.0,3.1610851,0.0,0.0,1.5040566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11,85.3,0.851111111111111,14.093333333333334,79.9,72.5,69.6,67.8,60.6,85.4,0.1172332942555785,0.0,0.0,1.0100663,0.0,2.8064165,0.0,0.0,1.4111795,0.0,0.0,0.0,0.0,0.0,0.17391331,0.0,0.0
2006-12,85.4,1.0731182795698924,9.870967741935484,85.3,79.9,72.5,67.8,61.5,85.1,-0.3512880562061022,0.0,0.0,0.6441092,0.0,2.1943712,0.0,0.0,1.1838382,0.0,0.0,0.0,0.0,0.0,0.47646782,0.0,0.0
2007-01,85.1,0.846236559139785,7.921505376344086,85.4,85.3,79.9,69.9,62.7,87.0,2.232667450058761,0.0,0.0,0.28836387,0.0,1.5660511,0.0,0.0,0.92215914,0.0,0.17219871,0.0,0.0,0.0,0.74262124,0.017455775,0.0
2007-02,87.0,2.5428571428571427,5.4523809523809526,85.1,85.4,85.3,69.6,64.8,86.4,-0.6896551724137866,0.0,0.0,0.0,0.0,0.98559237,0.0,0.0,0.6783672,0.0,0.32776868,0.0,0.0,0.0,0.93806577,0.06297208,0.0
2007-03,86.4,2.5978494623655912,15.633333333333336,87.0,85.1,85.4,72.5,63.9,85.1,-1.5046296296296426,0.0,0.0,0.0,0.0,0.5154817,0.0,0.0,0.4951542,0.0,0.46644557,0.0,0.0,0.0,1.0570308,0.09265102,0.0
2007-04,85.1,1.3111111111111111,21.506666666666664,86.4,87.0,85.1,79.9,65.1,86.6,1.762632197414806,0.0,0.0,0.0,0.0,0.5863811,0.0,0.0,0.5116618,0.0,0.42349076,0.0,0.0,0.0,0.9588581,0.042267583,0.0
2007-05,86.6,1.4279569892473116,29.09784946236559,85.1,86.4,87.0,85.3,67.8,91.9,6.120092378752901,0.0,0.0,0.0,0.0,0.71308684,0.0,0.0,0.5533581,0.0,0.37677798,0.0,0.0,0.0,0.83020085,0.0,0.0
2007-06,91.9,2.163333333333333,30.24888888888889,86.6,85.1,86.4,85.4,67.8,94.9,3.2644178454842216,0.0,0.0,0.12683666,0.0,1.0259824,0.0,0.0,0.67098665,0.0,0.28177047,0.0,0.0,0.0,0.64895004,0.0,0.0
2007-07,94.9,2.0193548387096776,31.004301075268817,91.9,86.6,85.1,85.1,69.9,102.1,7.586933614330863,0.0,0.0,0.5374935,0.0,1.6760122,0.0,0.0,0.90709203,0.0,0.08288066,0.0,0.0,0.0,0.3410592,0.0,0.0
2007-08,102.1,4.321505376344086,30.2989247311828,94.9,91.9,86.6,87.0,69.6,117.2,14.789422135161615,0.0,0.0,1.2930079,0.0,2.8433342,0.0,0.0,1.2450941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09,117.2,2.3033333333333337,26.10333333333333,102.1,94.9,91.9,86.4,72.5,121.3,3.4982935153583568,0.0,0.0,1.6082375,0.0,3.3542747,0.0,0.0,1.3573582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10,121.3,1.8311827956989248,21.56451612903226,117.2,102.1,94.9,85.1,79.9,121.0,-0.2473206924979366,0.0,0.0,1.5905161,0.0,3.4531372,0.0,0.0,1.4255393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11,121.0,0.8622222222222221,13.571111111111112,121.3,117.2,102.1,86.6,85.3,132.2,9.256198347107429,0.0,0.0,1.4578867,0.0,3.3585029,0.0,0.0,1.4446179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12,132.2,1.1225806451612903,6.541935483870968,121.0,121.3,117.2,91.9,85.4,141.0,6.6565809379727785,0.0,0.0,1.2517897,0.0,3.0547078,0.0,0.0,1.3604078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01,141.0,0.8946236559139785,4.608602150537634,132.2,121.0,121.3,94.9,85.1,160.8,14.042553191489372,0.0,0.0,1.0392914,0.0,2.638419,0.0,0.0,1.1869786,0.0,0.0,0.0,0.0,0.0,0.025126971,0.0,0.0
2008-02,160.8,0.9850574712643678,7.449425287356322,141.0,132.2,121.0,102.1,87.0,163.3,1.5547263681592038,0.0,0.0,0.8118405,0.0,2.1225932,0.0,0.0,0.95426774,0.0,0.0,0.0,0.0,0.0,0.1320366,0.0,0.0
2008-03,163.3,0.9763440860215054,16.593548387096774,160.8,141.0,132.2,117.2,86.4,162.7,-0.36742192284141,0.019336956,0.0,1.0287817,0.0,2.070938,0.06300866,0.0,0.7720674,0.0,0.0,0.007128897,0.0,0.028462458,0.0,0.0,0.0
2008-04,162.7,3.008888888888889,21.357777777777777,163.3,160.8,141.0,121.3,85.1,157.4,-3.257529194837113,0.6225326,0.0,1.2699044,0.75709456,1.954165,0.7373897,0.0,0.53226125,0.0,0.0,0.44875422,0.0,0.6298994,0.0,0.0,0.0
2008-05,157.4,2.134408602150537,25.863440860215057,162.7,163.3,160.8,121.0,86.6,160.3,1.842439644218555,1.0470339,0.0,1.2337416,1.2967874,1.5913569,1.2508749,0.15229414,0.2958585,0.0,0.0,0.75977343,0.0,0.96841824,0.0,0.0,0.0
2008-06,160.3,4.738888888888889,28.026666666666667,157.4,162.7,163.3,132.2,91.9,148.2,-7.548346849656908,1.3898761,0.0,1.122246,1.677386,1.2606152,1.6915915,0.2419175,0.12248143,0.0,0.0,1.0119193,0.0,1.1911359,0.0,0.0,0.0
2008-07,148.2,5.202150537634409,28.732258064516127,160.3,157.4,162.7,141.0,94.9,136.5,-7.894736842105256,1.711191,0.0,0.92160773,1.9624482,0.9262699,2.0911186,0.24135686,0.0,0.0,0.0,1.2438933,0.0,1.392555,0.0,0.0,0.0
2008-08,136.5,2.8236559139784947,28.725806451612904,148.2,160.3,157.4,160.8,102.1,125.3,-8.205128205128208,1.9834039,0.0,0.5547317,2.039308,0.50549245,2.3213465,0.11036144,0.0,0.0,0.0,1.3893586,0.0,1.5732026,0.0,0.0,0.0
2008-09,125.3,3.5844444444444448,24.34777777777778,136.5,148.2,160.3,163.3,117.2,104.9,-16.280925778132477,2.1026335,0.0,0.08637334,1.9053079,0.0,2.4526749,0.0,0.0,0.00474469,0.0,1.31635,0.051473893,1.6266817,0.0,0.023427203,0.0516022
2008-10,104.9,1.4978494623655916,20.996774193548383,125.3,136.5,148.2,162.7,121.3,96.0,-8.484270734032416,1.741562,0.0,0.01596883,1.3899927,0.106495276,2.0455356,0.0,0.0,0.0,0.0,0.9472616,0.22510254,1.2319663,0.0,0.26825514,0.22558016
2008-11,96.0,1.3377777777777775,13.996666666666668,104.9,125.3,136.5,157.4,121.0,95.1,-0.937500000000006,1.1993965,0.0,0.033591576,0.6734749,0.5659327,1.336233,0.0,0.33126786,0.0,0.0,0.49568263,0.21142732,0.7202599,0.0,0.37104735,0.22779611
