date,cereals_price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,transformer_feat_0,transformer_feat_1,transformer_feat_2,transformer_feat_3,transformer_feat_4,transformer_feat_5,transformer_feat_6,transformer_feat_7,transformer_feat_8,transformer_feat_9,transformer_feat_10,transformer_feat_11,transformer_feat_12,transformer_feat_13,transformer_feat_14,transformer_feat_15
2004-07,60.7,2.793548387096774,29.074193548387097,66.4,68.8,70.2,66.9,56.5,59.1,-2.6359143327841865,0.0,0.0,0.59539074,0.33149347,0.0,0.0,0.0,0.0,0.58097494,0.0,0.0,0.0,0.8879173,0.0,0.0,0.0
2004-08,59.1,4.438709677419355,27.055913978494623,60.7,66.4,68.8,67.5,59.9,60.0,1.5228426395939063,0.0,0.0,0.5947198,0.33023706,0.0,0.0,0.0,0.0,0.57973015,0.0,0.0,0.0,0.88681597,0.0,0.0,0.0
2004-09,60.0,1.3555555555555556,26.106666666666666,59.1,60.7,66.4,68.5,60.5,59.3,-1.1666666666666714,0.0,0.0,0.5981642,0.3313668,0.0,0.0,0.0,0.0,0.58198225,0.0,0.0,0.0,0.8918629,0.0,0.0,0.0
2004-10,59.3,2.117204301075269,19.370967741935484,60.0,59.1,60.7,70.2,60.6,60.0,1.1804384485666153,0.0,0.0,0.5951455,0.32651624,0.0,0.0,0.0,0.0,0.5770055,0.0,0.0,0.0,0.8869988,0.0,0.0,0.0
2004-11,60.0,1.1955555555555557,13.966666666666669,59.3,60.0,59.1,68.8,64.8,60.5,0.8333333333333334,0.0,0.0,0.5969746,0.33668813,0.0,0.0,0.0,0.0,0.5856471,0.0,0.0,0.0,0.89077187,0.0,0.0,0.0
2004-12,60.5,0.578494623655914,8.964516129032258,60.0,59.3,60.0,66.4,65.7,60.5,0.0,0.0,0.0,0.5915591,0.33061418,0.0,0.0,0.0,0.0,0.5787632,0.0,0.0,0.0,0.882346,0.0,0.0,0.0
2005-01,60.5,1.270967741935484,5.51505376344086,60.5,60.0,59.3,60.7,66.9,60.3,-0.3305785123966989,0.0,0.0,0.5878933,0.34592384,0.0,0.0,0.0,0.0,0.58921033,0.0,0.0,0.0,0.8788601,0.0,0.0,0.0
2005-02,60.3,3.0369047619047618,7.597619047619048,60.5,60.5,60.0,59.1,67.5,61.5,1.9900497512437856,0.0,0.0,0.5798209,0.36126155,0.0,0.0,0.0,0.0,0.5979222,0.0,0.0,0.0,0.86908543,0.0,0.0,0.0
2005-03,61.5,1.886021505376344,12.43440860215054,60.3,60.5,60.5,60.0,68.5,59.5,-3.252032520325204,0.0,0.0,0.5777731,0.34825623,0.0,0.0,0.0,0.0,0.5869894,0.0,0.0,0.0,0.86467654,0.0,0.0,0.0
2005-04,59.5,1.5166666666666666,22.171111111111117,61.5,60.3,60.5,59.3,70.2,59.4,-0.1680672268907587,0.0,0.0,0.5805907,0.34591904,0.0,0.0,0.0,0.0,0.5862949,0.0,0.0,0.0,0.86843264,0.0,0.0,0.0
2005-05,59.4,1.496774193548387,26.625806451612902,59.5,61.5,60.3,60.0,68.8,60.2,1.346801346801354,0.0,0.0,0.5806241,0.3457742,0.0,0.0,0.0,0.0,0.5861955,0.0,0.0,0.0,0.8684638,0.0,0.0,0.0
2005-06,60.2,2.6966666666666663,29.855555555555554,59.4,59.5,61.5,60.5,66.4,61.2,1.661129568106312,0.0,0.0,0.5775996,0.33664006,0.0,0.0,0.0,0.0,0.57788444,0.0,0.0,0.0,0.86310226,0.0,0.0,0.0
2005-07,61.2,3.5870967741935487,29.486021505376343,60.2,59.4,59.5,60.5,60.7,60.9,-0.4901960784313794,0.0,0.0,0.5731344,0.34546587,0.0,0.0,0.0,0.0,0.58296937,0.0,0.0,0.0,0.8577347,0.0,0.0,0.0
2005-08,60.9,2.1483870967741936,29.03333333333333,61.2,60.2,59.4,60.3,59.1,61.5,0.9852216748768498,0.0,0.0,0.5721422,0.34763533,0.0,0.0,0.0,0.0,0.5842613,0.0,0.0,0.0,0.8565656,0.0,0.0,0.0
2005-09,61.5,1.7688888888888887,26.974444444444444,60.9,61.2,60.2,61.5,60.0,62.1,0.9756097560975632,0.0,0.0,0.5741912,0.34699103,0.0,0.0,0.0,0.0,0.58457714,0.0,0.0,0.0,0.8594178,0.0,0.0,0.0
2005-10,62.1,0.9967741935483873,20.835483870967742,61.5,60.9,61.2,59.5,59.3,60.6,-2.415458937198068,0.0,0.0,0.5797049,0.34286052,0.0,0.0,0.0,0.0,0.5835626,0.0,0.0,0.0,0.86681867,0.0,0.0,0.0
2005-11,60.6,0.7788888888888889,14.052222222222223,62.1,61.5,60.9,59.4,60.0,61.5,1.485148514851483,0.0,0.0,0.57616943,0.3412881,0.0,0.0,0.0,0.0,0.58092976,0.0,0.0,0.0,0.861591,0.0,0.0,0.0
2005-12,61.5,1.0333333333333332,6.764516129032258,60.6,62.1,61.5,60.2,60.5,62.7,1.9512195121951263,0.0,0.0,0.57982385,0.33998364,0.0,0.0,0.0,0.0,0.5813722,0.0,0.0,0.0,0.86666,0.0,0.0,0.0
2006-01,62.7,0.950537634408602,6.425806451612903,61.5,60.6,62.1,61.2,60.5,64.8,3.349282296650709,0.0,0.0,0.5776698,0.33796686,0.0,0.0,0.0,0.0,0.5789445,0.0,0.0,0.0,0.86335397,0.0,0.0,0.0
2006-02,64.8,0.4845238095238096,9.20952380952381,62.7,61.5,60.6,60.9,60.3,63.9,-1.3888888888888866,0.0,0.0,0.57822603,0.34744242,0.0,0.0,0.0,0.0,0.586537,0.0,0.0,0.0,0.8652302,0.0,0.0,0.0
2006-03,63.9,2.679569892473118,13.380645161290325,64.8,62.7,61.5,61.5,61.5,65.1,1.8779342723004628,0.0,0.0,0.5788021,0.36248648,0.0,0.0,0.0,0.0,0.59846884,0.0,0.0,0.0,0.8677707,0.0,0.0,0.0
2006-04,65.1,1.748888888888889,22.834444444444443,63.9,64.8,62.7,62.1,59.5,67.8,4.147465437788023,0.0,0.0,0.58209056,0.35573748,0.0,0.0,0.0,0.0,0.59453017,0.0,0.0,0.0,0.8716953,0.0,0.0,0.0
2006-05,67.8,1.5763440860215052,26.933333333333334,65.1,63.9,64.8,60.6,59.4,67.8,0.0,0.0,0.0,0.58718556,0.3474642,0.0,0.0,0.0,0.0,0.59012634,0.0,0.0,0.0,0.8780254,0.0,0.0,0.0
2006-06,67.8,1.9644444444444449,29.80444444444445,67.8,65.1,63.9,61.5,60.2,69.9,3.097345132743376,0.0,0.0,0.58939254,0.34384114,0.0,0.0,0.0,0.0,0.58818805,0.0,0.0,0.0,0.8807628,0.0,0.0,0.0
2006-07,69.9,4.029032258064516,30.23763440860215,67.8,67.8,65.1,62.7,61.2,69.6,-0.4291845493562394,0.0,0.0,0.59406453,0.3368979,0.0,0.0,0.0,0.0,0.58465,0.0,0.0,0.0,0.8866408,0.0,0.0,0.0
2006-08,69.6,3.8623655913978494,28.70537634408602,69.9,67.8,67.8,64.8,60.9,72.5,4.166666666666676,0.0,0.0,0.5928712,0.3366608,0.0,0.0,0.0,0.0,0.58398974,0.0,0.0,0.0,0.8849098,0.0,0.0,0.0
2006-09,72.5,2.126666666666667,24.421111111111117,69.6,69.9,67.8,63.9,61.5,79.9,10.206896551724146,0.0,0.0,0.5963447,0.33884436,0.0,0.0,0.0,0.0,0.5870732,0.0,0.0,0.0,0.89011866,0.0,0.0,0.0
2006-10,79.9,1.3333333333333333,20.25698924731183,72.5,69.6,69.9,65.1,62.1,85.3,6.758448060075082,0.0,0.0,0.59715945,0.33732048,0.0,0.0,0.0,0.0,0.5862127,0.0,0.0,0.0,0.891108,0.0,0.0,0.0
2006-11,85.3,0.851111111111111,14.093333333333334,79.9,72.5,69.6,67.8,60.6,85.4,0.1172332942555785,0.0,0.0,0.60691947,0.33090785,0.0,0.0,0.0,0.0,0.5851162,0.0,0.0,0.0,0.9043115,0.0,0.0,0.0
2006-12,85.4,1.0731182795698924,9.870967741935484,85.3,79.9,72.5,67.8,61.5,85.1,-0.3512880562061022,0.0,0.0,0.6145814,0.31540012,0.0,0.0,0.0,0.0,0.57610834,0.0,0.0,0.0,0.9134806,0.0,0.0,0.0
2007-01,85.1,0.846236559139785,7.921505376344086,85.4,85.3,79.9,69.9,62.7,87.0,2.232667450058761,0.0,0.0,0.6175227,0.32045776,0.0,0.0,0.0,0.0,0.5812152,0.0,0.0,0.0,0.9182576,0.0,0.0,0.0
2007-02,87.0,2.5428571428571427,5.4523809523809526,85.1,85.4,85.3,69.6,64.8,86.4,-0.6896551724137866,0.0,0.0,0.62855524,0.3086127,0.0,0.0,0.0,0.0,0.57640034,0.0,0.0,0.0,0.9326576,0.0,0.0,0.0
2007-03,86.4,2.5978494623655912,15.633333333333336,87.0,85.1,85.4,72.5,63.9,85.1,-1.5046296296296426,0.0,0.0,0.62992656,0.26549962,0.0,0.0,0.0,0.0,0.54341125,0.0,0.0,0.0,0.9296926,0.0,0.0,0.0
2007-04,85.1,1.3111111111111111,21.506666666666664,86.4,87.0,85.1,79.9,65.1,86.6,1.762632197414806,0.0,0.0,0.6379325,0.2317383,0.0,0.0,0.0,0.0,0.5203419,0.0,0.0,0.0,0.9372685,0.0,0.0,0.0
2007-05,86.6,1.4279569892473116,29.09784946236559,85.1,86.4,87.0,85.3,67.8,91.9,6.120092378752901,0.0,0.0,0.6427863,0.20042431,0.0,0.0,0.0,0.0,0.49791938,0.0,0.0,0.0,0.9406232,0.0,0.0,0.0
2007-06,91.9,2.163333333333333,30.24888888888889,86.6,85.1,86.4,85.4,67.8,94.9,3.2644178454842216,0.0,0.0,0.631018,0.18509626,0.0,0.0,0.0,0.0,0.48130396,0.0,0.0,0.0,0.92206985,0.0,0.0,0.0
2007-07,94.9,2.0193548387096776,31.004301075268817,91.9,86.6,85.1,85.1,69.9,102.1,7.586933614330863,0.0,0.0,0.6459153,0.18076172,0.0,0.0,0.0,0.0,0.4838722,0.0,0.0,0.0,0.9428456,0.0,0.0,0.0
2007-08,102.1,4.321505376344086,30.2989247311828,94.9,91.9,86.6,87.0,69.6,117.2,14.789422135161615,0.0,0.0,0.6465848,0.15489978,0.0,0.0,0.0,0.0,0.46402225,0.0,0.0,0.0,0.94084847,0.0,0.0,0.0
2007-09,117.2,2.3033333333333337,26.10333333333333,102.1,94.9,91.9,86.4,72.5,121.3,3.4982935153583568,0.0,0.0,0.65865237,0.1321136,0.0,0.0,0.0,0.0,0.45110947,0.0,0.0,0.0,0.95547694,0.0,0.0,0.0
2007-10,121.3,1.8311827956989248,21.56451612903226,117.2,102.1,94.9,85.1,79.9,121.0,-0.2473206924979366,0.0,0.0,0.654306,0.0927157,0.0,0.0,0.0,0.0,0.41873044,0.0,0.0,0.0,0.94477224,0.0,0.0,0.0
2007-11,121.0,0.8622222222222221,13.571111111111112,121.3,117.2,102.1,86.6,85.3,132.2,9.256198347107429,0.0,0.0,0.6526322,0.06513182,0.0,0.0,0.0,0.0,0.3966067,0.0,0.0,0.0,0.9392325,0.0,0.0,0.0
2007-12,132.2,1.1225806451612903,6.541935483870968,121.0,121.3,117.2,91.9,85.4,141.0,6.6565809379727785,0.0,0.0,0.6616984,0.024846204,0.010642005,0.0,0.0,0.0,0.36888507,0.0,0.0,0.0,0.94757736,0.0,0.0,0.0
2008-01,141.0,0.8946236559139785,4.608602150537634,132.2,121.0,121.3,94.9,85.1,160.8,14.042553191489372,0.0,0.0,0.59670174,0.0,0.12117104,0.0,0.012134839,0.0,0.27445424,0.011951193,0.009910911,0.069377825,0.84471565,0.0,0.0,0.09712303
2008-02,160.8,0.9850574712643678,7.449425287356322,141.0,132.2,121.0,102.1,87.0,163.3,1.5547263681592038,0.0,0.0,0.4974684,0.0,0.21800902,0.0,0.1274223,0.0,0.17012951,0.11045714,0.08664143,0.14108692,0.69352156,0.0,0.0,0.21967451
2008-03,163.3,0.9763440860215054,16.593548387096774,160.8,141.0,132.2,117.2,86.4,162.7,-0.36742192284141,0.0,0.0,0.4221763,0.0,0.29316714,0.0,0.2163747,0.0,0.09004152,0.18631162,0.14562647,0.19670151,0.5786679,0.0,0.0,0.31459194
2008-04,162.7,3.008888888888889,21.357777777777777,163.3,160.8,141.0,121.3,85.1,157.4,-3.257529194837113,0.0,0.09248245,0.37111384,0.0,0.38744244,0.0,0.314755,0.0,0.011731446,0.26641715,0.20534933,0.2654445,0.49725255,0.0,0.0,0.42868367
2008-05,157.4,2.134408602150537,25.863440860215057,162.7,163.3,160.8,121.0,86.6,160.3,1.842439644218555,0.0,0.21859881,0.3054446,0.0,0.48378646,0.0,0.41939703,0.0,0.0,0.35295713,0.27081746,0.3360124,0.39457342,0.0,0.0,0.5468237
2008-06,160.3,4.738888888888889,28.026666666666667,157.4,162.7,163.3,132.2,91.9,148.2,-7.548346849656908,0.004398033,0.3144101,0.27782106,0.0,0.5853754,0.0,0.51707333,0.0,0.0,0.42977545,0.32616317,0.40944555,0.34641472,0.0,0.0,0.6666281
2008-07,148.2,5.202150537634409,28.732258064516127,160.3,157.4,162.7,141.0,94.9,136.5,-7.894736842105256,0.114965014,0.44841397,0.20456845,0.0,0.6833114,0.0,0.62542146,0.0,0.0,0.5199988,0.3948501,0.4813318,0.23265369,0.0,0.0,0.7874645
2008-08,136.5,2.8236559139784947,28.725806451612904,148.2,160.3,157.4,160.8,102.1,125.3,-8.205128205128208,0.1923069,0.5430845,0.15394127,0.0,0.7539344,0.0,0.7028846,0.0,0.0,0.5842985,0.4436589,0.53311855,0.15379113,0.0,0.0,0.8743497
2008-09,125.3,3.5844444444444448,24.34777777777778,136.5,148.2,160.3,163.3,117.2,104.9,-16.280925778132477,0.2369147,0.5870552,0.11776468,0.0,0.7705874,0.0,0.72852474,0.0,0.0,0.6078657,0.46313888,0.5458985,0.10018873,0.0,0.0,0.8976136
2008-10,104.9,1.4978494623655916,20.996774193548383,125.3,136.5,148.2,162.7,121.3,96.0,-8.484270734032416,0.24678965,0.6025284,0.11352245,0.0,0.7872728,0.0,0.74447787,0.0,0.0,0.6203804,0.47213218,0.55795246,0.09270465,0.0,0.0,0.917257
2008-11,96.0,1.3377777777777775,13.996666666666668,104.9,125.3,136.5,157.4,121.0,95.1,-0.937500000000006,0.23201261,0.5831423,0.12234341,0.0,0.77083915,0.0,0.727353,0.0,0.0,0.6064446,0.4617478,0.54597145,0.10678105,0.0,0.0,0.8973782
2008-12,95.1,0.9849462365591396,7.765591397849463,96.0,104.9,125.3,160.3,132.2,100.4,5.573080967402746,0.18465197,0.5411396,0.16382466,0.0,0.7637616,0.0,0.7085135,0.0,0.0,0.5873756,0.44488397,0.53992754,0.16726576,0.0,0.0,0.88450086
2009-01,100.4,0.6516129032258065,4.943010752688172,95.1,96.0,104.9,148.2,141.0,97.2,-3.1872509960159388,0.1355719,0.50103927,0.20906101,0.0,0.7641896,0.0,0.6951271,0.0,0.0,0.57197225,0.43020317,0.539173,0.23256321,0.0,0.0,0.87981105
2009-02,97.2,1.1345238095238095,9.629761904761905,100.4,95.1,96.0,136.5,160.8,97.2,0.0,0.08339086,0.45585036,0.25547877,0.0,0.7588579,0.0,0.67631996,0.0,0.0,0.55234694,0.412511,0.53426415,0.30003548,0.0,0.0,0.86837286
2009-03,97.2,1.8870967741935485,15.097849462365591,97.2,100.4,95.1,125.3,163.3,98.1,0.9259259259259172,0.0,0.32644325,0.35717884,0.0,0.70376605,0.0,0.59696674,0.0,0.0,0.4806163,0.35397965,0.49240693,0.4513965,0.0,0.0,0.79346997
2009-04,98.1,1.5555555555555556,21.96555555555556,97.2,97.2,100.4,104.9,162.7,103.3,5.300713557594295,0.0,0.16187668,0.50475526,0.0,0.65697384,0.0,0.51094985,0.0,0.0,0.39847055,0.28414157,0.45542017,0.6683391,0.0,0.0,0.722842
2009-05,103.3,1.724731182795699,26.829032258064515,98.1,97.2,97.2,96.0,157.4,103.0,-0.2904162633107426,0.0,0.0,0.572838,0.0,0.47436547,0.0,0.3297679,0.0,0.06656115,0.25399733,0.1785965,0.32299006,0.7815209,0.0,0.0,0.5053802
2009-06,103.0,2.3944444444444444,31.21444444444445,103.3,98.1,97.2,95.1,160.3,94.5,-8.25242718446602,0.0,0.0,0.6096626,0.0,0.40862107,0.0,0.26079106,0.0,0.121792495,0.197713,0.13654813,0.27502254,0.8400524,0.0,0.0,0.42567724
2009-07,94.5,3.965591397849463,28.90537634408602,103.0,103.3,98.1,100.4,148.2,91.9,-2.7513227513227454,0.0,0.0,0.63794684,0.0,0.28261152,0.0,0.14145392,0.0,0.2060568,0.104502045,0.06986478,0.18407705,0.89115155,0.0,0.0,0.27775842
2009-08,91.9,4.234408602150538,27.76344086021505,94.5,103.0,103.3,97.2,136.5,89.8,-2.2850924918389643,0.0,0.0,0.63449043,0.0,0.20881663,0.0,0.07765759,0.0,0.24518263,0.056857675,0.037396476,0.13128665,0.8921624,0.0,0.0,0.19342604
2009-09,89.8,3.0533333333333337,25.384444444444444,91.9,94.5,103.0,97.2,125.3,93.8,4.4543429844098,0.0,0.0,0.647525,0.0,0.14080466,0.0,0.0139257945,0.0,0.289524,0.007322103,0.0021387637,0.08225243,0.9165199,0.0,0.0,0.11384431
2009-10,93.8,2.3946236559139784,19.1752688172043,89.8,91.9,94.5,98.1,104.9,98.0,4.477611940298511,0.0,0.0,0.64945173,0.0,0.09882743,0.0,0.0,0.0,0.3137677,0.0,0.0,0.052131988,0.9227169,0.0,0.0,0.065427154
2009-11,98.0,0.8544444444444446,14.906666666666666,93.8,89.8,91.9,103.3,96.0,99.0,1.020408163265306,0.0,0.0,0.6453516,0.0,0.10559256,0.0,0.0,0.0,0.3079257,0.0,0.0,0.05707509,0.91624504,0.0,0.0,0.07366415
2009-12,99.0,1.761290322580645,6.473118279569892,98.0,93.8,89.8,103.0,95.1,98.4,-0.6060606060606003,0.0,0.0,0.6572833,0.0,0.078576095,0.0,0.0,0.0,0.32898784,0.0,0.0,0.037438903,0.935675,0.0,0.0,0.04127832
2010-01,98.4,0.9881720430107528,2.349462365591398,99.0,98.0,93.8,94.5,100.4,94.0,-4.47154471544716,0.0,0.0,0.6477132,0.0,0.096461155,0.0,0.0,0.0,0.3141913,0.0,0.0,0.05047749,0.92039865,0.0,0.0,0.06290937
2010-02,94.0,1.4523809523809523,6.440476190476191,98.4,99.0,98.0,91.9,97.2,91.8,-2.3404255319148968,0.0,0.0,0.6411256,0.0,0.085366875,0.0,0.0,0.0,0.31697533,0.0,0.0,0.042683255,0.911787,0.0,0.0,0.05092587
2010-03,91.8,0.9376344086021504,15.536559139784949,94.0,98.4,99.0,89.8,97.2,90.7,-1.1982570806100157,0.0,0.0,0.6013767,0.0,0.068364635,0.0,0.0,0.0,0.30610177,0.0,0.0,0.03143404,0.85576284,0.0,0.0,0.0359573
2010-04,90.7,1.3388888888888888,24.056666666666665,91.8,94.0,98.4,93.8,98.1,90.6,-0.1102535832414647,0.0,0.0,0.56523734,0.0,0.055392727,0.0,0.0,0.0,0.29483792,0.0,0.0,0.022987982,0.804624,0.0,0.0,0.025202833
2010-05,90.6,2.3161290322580648,27.686021505376345,90.7,91.8,94.0,98.0,103.3,87.8,-3.090507726269313,0.0,0.0,0.56733567,0.0,0.028953375,0.0,0.0,0.0,0.3105596,0.0,0.0,0.0039957254,0.80980515,0.0,0.0,0.0
2010-06,87.8,2.988888888888889,30.97888888888889,90.6,90.7,91.8,99.0,103.0,95.3,8.542141230068337,0.0,0.0,0.57051396,0.0024980232,0.023608452,0.0,0.0,0.0,0.31514403,0.0,0.0,9.171525e-05,0.8148302,0.0,0.0,0.0
2010-07,95.3,6.053763440860215,29.922580645161293,87.8,90.6,90.7,98.4,94.5,112.9,18.46799580272824,0.0,0.0,0.5906672,0.027081914,0.0,0.0,0.0,0.0,0.34230244,0.0,0.0,0.0,0.8464127,0.0,0.0,0.0
2010-08,112.9,4.455913978494624,30.46989247311828,95.3,87.8,90.6,94.0,91.9,125.9,11.514614703277235,0.0,0.0,0.5943356,0.015566416,0.010071559,0.0,0.0,0.0,0.33480763,0.0,0.0,0.0,0.85033554,0.0,0.0,0.0
2010-09,125.9,3.9277777777777776,24.331111111111117,112.9,95.3,87.8,91.8,89.8,130.6,3.733121525019848,0.0,0.0,0.5853709,0.0084397495,0.018266426,0.0,0.0,0.0,0.3256896,0.0,0.0,0.0,0.83672166,0.0,0.0,0.0
2010-10,130.6,0.7989247311827957,19.806451612903224,125.9,112.9,95.3,90.7,93.8,132.4,1.3782542113323213,0.0,0.0,0.60200924,0.0,0.07502872,0.0,0.0,0.0,0.3027321,0.0,0.0,0.036193915,0.85613436,0.0,0.0,0.043536343
2010-11,132.4,1.0,16.164444444444445,130.6,125.9,112.9,90.6,98.0,139.7,5.513595166163129,0.0,0.0,0.57076013,0.0,0.095667824,0.0,0.0,0.0,0.2753408,0.0040669516,0.0068279877,0.051714078,0.80932415,0.0,0.0,0.07081252
2010-12,139.7,1.156989247311828,6.508602150537634,132.4,130.6,125.9,87.8,99.0,144.9,3.722261989978538,0.0,0.0,0.5876416,0.0,0.13039112,0.0,0.02299346,0.0,0.26471937,0.021195456,0.01708904,0.07619615,0.8308806,0.0,0.0,0.10874689
2011-01,144.9,0.9774193548387098,3.737634408602151,139.7,132.4,130.6,95.3,98.4,151.4,4.485852311939268,0.0,0.0,0.5472121,0.0,0.24383064,0.0,0.13497955,0.0,0.18121915,0.110298134,0.08204226,0.15842034,0.7632631,0.0,0.0,0.24362433
2011-02,151.4,1.2571428571428571,5.963095238095238,144.9,139.7,132.4,112.9,94.0,145.5,-3.896961690885077,0.0,0.0,0.51595694,0.0,0.33032352,0.0,0.22049487,0.0,0.11733448,0.17838407,0.13170756,0.22112286,0.71108747,0.0,0.0,0.3465119
2011-03,145.5,1.0440860215053764,14.225806451612904,151.4,144.9,139.7,125.9,91.8,151.7,4.261168384879718,0.0,0.046461456,0.4275953,0.0,0.393757,0.0,0.30312034,0.0,0.0370703,0.25101045,0.18965125,0.26864374,0.57831186,0.0,0.0,0.42946452
2011-04,151.7,2.174444444444444,20.61555555555556,145.5,151.4,144.9,130.6,90.7,150.9,-0.5273566249175893,0.0,0.14693268,0.37524158,0.0,0.47046146,0.0,0.38645294,0.0,0.0,0.31993407,0.2417972,0.32482818,0.49646112,0.0,0.0,0.52353007
2011-05,150.9,1.803225806451613,27.27204301075269,151.7,145.5,151.4,132.4,90.6,147.1,-2.51822398939696,0.0,0.28563082,0.30275187,0.0,0.57607377,0.0,0.5013146,0.0,0.0,0.4149736,0.31372896,0.40219635,0.38317752,0.0,0.0,0.65309274
2011-06,147.1,5.238888888888889,29.23111111111111,150.9,151.7,145.5,139.7,87.8,140.5,-4.486743711760703,0.03792501,0.3601572,0.25896442,0.0,0.62665373,0.0,0.5590839,0.0,0.0,0.46363547,0.35116142,0.43946242,0.31582344,0.0,0.0,0.716182
2011-07,140.5,2.389247311827957,30.42903225806452,147.1,150.9,151.7,144.9,95.3,144.9,3.131672597864773,0.118590005,0.46681845,0.21136133,0.0,0.7182561,0.0,0.6540628,0.0,0.0,0.5407722,0.4085295,0.50620914,0.23962176,0.0,0.0,0.8268085
2011-08,144.9,3.643010752688172,28.02365591397849,140.5,147.1,150.9,151.4,112.9,140.5,-3.036576949620432,0.14336121,0.49244502,0.19206558,0.0,0.7302424,0.0,0.6704663,0.0,0.0,0.5553969,0.42033306,0.51524967,0.21077907,0.0,0.0,0.8427808
2011-09,140.5,2.1644444444444444,24.70555555555556,144.9,140.5,147.1,145.5,125.9,133.1,-5.266903914590752,0.20771793,0.5673195,0.14737801,0.0,0.7801715,0.0,0.7279375,0.0,0.0,0.6039401,0.4577652,0.55207044,0.14217792,0.0,0.0,0.9052259
2011-10,133.1,0.4193548387096774,20.729032258064517,140.5,144.9,140.5,151.7,130.6,130.9,-1.6528925619834625,0.19806889,0.5606771,0.15708593,0.0,0.78306705,0.0,0.72752845,0.0,0.0,0.6024902,0.45589134,0.5539173,0.15596302,0.0,0.0,0.90743846
2011-11,130.9,0.6622222222222223,14.093333333333334,133.1,140.5,144.9,150.9,132.4,124.4,-4.965622612681436,0.19317415,0.5598129,0.16365461,0.0,0.7902102,0.0,0.7318072,0.0,0.0,0.60494024,0.4569841,0.5588811,0.16486876,0.0,0.0,0.9148876
2011-12,124.4,1.4193548387096775,9.925806451612903,130.9,133.1,140.5,147.1,139.7,127.2,2.250803858520898,0.2254535,0.58610463,0.13384962,0.0,0.7897436,0.0,0.74046487,0.0,0.0,0.6149669,0.4665728,0.559246,0.121861085,0.0,0.0,0.9177657
2012-01,127.2,1.539784946236559,6.170967741935484,124.4,130.9,133.1,140.5,144.9,131.1,3.06603773584905,0.18729842,0.55725545,0.17054227,0.0,0.79534215,0.0,0.73422146,0.0,0.0,0.6059485,0.45705616,0.56239635,0.17439872,0.0,0.0,0.919991
2012-02,131.1,1.1597701149425288,5.894252873563218,127.2,124.4,130.9,144.9,151.4,130.6,-0.3813882532418002,0.16480835,0.5392222,0.19149545,0.0,0.7963129,0.0,0.72869986,0.0,0.0,0.59932506,0.45060784,0.5626004,0.20458135,0.0,0.0,0.9187057
2012-03,130.6,1.6870967741935483,16.723655913978494,131.1,127.2,124.4,140.5,145.5,129.1,-1.1485451761102603,0.105682105,0.48098513,0.23947573,0.0,0.77434117,0.0,0.6947947,0.0,0.0,0.5681443,0.4248243,0.5457328,0.27566376,0.0,0.0,0.887983
2012-04,129.1,1.51,22.89444444444445,130.6,131.1,127.2,133.1,151.7,126.3,-2.1688613477924066,0.05621535,0.4483128,0.29015023,0.0,0.7923117,0.0,0.69516957,0.0,0.0,0.56246614,0.41634375,0.55741936,0.34738824,0.0,0.0,0.902812
2012-05,126.3,1.0913978494623655,29.337634408602156,129.1,130.6,131.1,130.9,150.9,125.3,-0.7917656373713382,0.0,0.34485582,0.34976274,0.0,0.720601,0.0,0.61401695,0.0,0.0,0.4943307,0.36408478,0.5046426,0.4393164,0.0,0.0,0.8136487
2012-06,125.3,1.242222222222222,32.065555555555555,126.3,129.1,130.6,124.4,147.1,143.9,14.844373503591388,0.0,0.30432588,0.3735784,0.0,0.6930973,0.0,0.5826022,0.0,0.0,0.46786803,0.3437284,0.4843785,0.47594926,0.0,0.0,0.7793422
2012-07,143.9,1.821505376344086,32.80967741935484,125.3,126.3,129.1,127.2,140.5,147.1,2.223766504517018,0.0,0.2533749,0.37570563,0.0,0.62305236,0.0,0.5204024,0.0,0.0,0.42076933,0.31113178,0.4341436,0.48471916,0.0,0.0,0.69867575
2012-08,147.1,3.902150537634408,29.147311827956987,143.9,125.3,126.3,131.1,144.9,146.8,-0.2039428959891114,0.0,0.23364884,0.38129854,0.0,0.6020164,0.0,0.5002153,0.0,0.0,0.40490672,0.2997131,0.41894093,0.49450782,0.0,0.0,0.6738825
2012-09,146.8,1.9211111111111112,26.202222222222225,147.1,143.9,125.3,130.6,140.5,146.5,-0.2043596730245309,0.0,0.22106346,0.3956299,0.0,0.60232174,0.0,0.49612352,0.0,0.0,0.4001391,0.29513937,0.4188235,0.51518095,0.0,0.0,0.6725916
2012-10,146.5,1.4548387096774191,20.608602150537635,146.8,147.1,143.9,129.1,133.1,148.5,1.3651877133105803,0.0,0.1971671,0.41313338,0.0,0.59052044,0.0,0.48042786,0.0,0.0,0.3862584,0.2840094,0.40995762,0.54142016,0.0,0.0,0.657037
2012-11,148.5,0.6122222222222222,14.622222222222222,146.5,146.8,147.1,126.3,130.9,146.4,-1.41414141414141,0.0,0.24323995,0.38915914,0.0,0.6257373,0.0,0.5186688,0.0,0.0,0.4178811,0.30793035,0.43575162,0.50393087,0.0,0.0,0.7002175
