lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15,date,target_next_price
0.0,0.0,0.93279374,0.0,2.598192,0.0,0.0,1.3415616,0.0,0.0,0.0,0.0,0.0,0.18413973,0.0,0.0,2003-09,0.1652892561983494
0.0,0.0,1.0790993,0.0,2.9109812,0.0,0.0,1.4579769,0.0,0.0,0.0,0.0,0.0,0.09486656,0.0,0.0,2003-10,6.930693069306923
0.0,0.0,0.83089906,0.0,2.5428483,0.0,0.0,1.3416865,0.0,0.0,0.0,0.0,0.0,0.3214959,0.0,0.0,2003-11,1.3888888888888975
0.0,0.0,0.3546236,0.0,1.7489511,0.0,0.0,1.0309126,0.0,0.17096381,0.0,0.0,0.0,0.6988732,0.0,0.0,2003-12,1.8264840182648443
0.0,0.0,0.0,0.0,0.9769577,0.0,0.0,0.7052563,0.0,0.389343,0.0,0.0,0.0,0.99970245,0.07218962,0.0,2004-01,0.8968609865470767
0.0,0.0,0.0,0.0,0.51912344,0.0,0.0,0.51588804,0.0,0.50888264,0.0,0.0,0.0,1.1345866,0.12598106,0.0,2004-02,1.4814814814814816
0.0,0.0,0.0,0.0,0.29321644,0.0,0.0,0.42604005,0.0,0.5633883,0.0,0.0,0.0,1.1709685,0.14314881,0.06484525,2004-03,2.4817518248175223
0.0,0.0,0.0,0.0,0.17100202,0.0,0.0,0.39050522,0.014847647,0.60232145,0.0,0.0,0.0,1.1717632,0.1371004,0.11431927,2004-04,-1.9943019943020024
0.0,0.0,0.0,0.0,0.23208828,0.0,0.0,0.42167926,0.040411036,0.58559805,0.0,0.0,0.0,1.1173232,0.0998588,0.07916032,2004-05,-3.488372093023244
0.0,0.0,0.0,0.0,0.4281891,0.0,0.0,0.5118705,0.030573204,0.5384277,0.0,0.0,0.0,1.0342045,0.042666636,0.0018239617,2004-06,-8.584337349397595
0.0,0.0,0.0,0.0,0.8497457,0.0,0.0,0.67464805,0.0,0.41421428,0.0,0.0,0.0,0.87091947,0.0,0.0,2004-07,-2.6359143327841865
0.0,0.0,0.59043545,0.0,1.9534727,0.0,0.0,1.0802393,0.0,0.06024708,0.0,0.0,0.0,0.41970575,0.0,0.0,2004-08,1.5228426395939063
0.0,0.0,1.0249671,0.0,2.7477415,0.0,0.0,1.3758917,0.0,0.0,0.0,0.0,0.0,0.104400165,0.0,0.0,2004-09,-1.1666666666666714
0.0,0.0,0.9607083,0.0,2.7203467,0.0,0.0,1.3946997,0.0,0.0,0.0,0.0,0.0,0.18211684,0.0,0.0,2004-10,1.1804384485666153
0.0,0.0,0.6970694,0.0,2.3274481,0.0,0.0,1.2652113,0.0,0.0,0.0,0.0,0.0,0.4126903,0.0,0.0,2004-11,0.8333333333333334
0.0,0.0,0.39666367,0.0,1.8243791,0.0,0.0,1.0599943,0.0,0.15006818,0.0,0.0,0.0,0.6589985,0.0,0.0,2004-12,0.0
0.0,0.0,0.03149011,0.0,1.1802212,0.0,0.0,0.78405076,0.0,0.3260486,0.0,0.0,0.0,0.918444,0.05310539,0.0,2005-01,-0.3305785123966989
0.0,0.0,0.0,0.0,0.74562865,0.0,0.0,0.5965422,0.0,0.42997444,0.0,0.0,0.0,1.0582721,0.10372179,0.0,2005-02,1.9900497512437856
0.0,0.0,0.0,0.0,0.3980051,0.0,0.0,0.465305,0.0,0.5296873,0.0,0.0,0.0,1.1453143,0.13219264,0.0183836,2005-03,-3.252032520325204
0.0,0.0,0.0,0.0,0.2840929,0.0,0.0,0.4277056,0.0,0.56458783,0.0,0.0,0.0,1.1416041,0.12449176,0.062837526,2005-04,-0.1680672268907587
0.0,0.0,0.0,0.0,0.27487585,0.0,0.0,0.4363447,0.024080873,0.5747102,0.0,0.0,0.0,1.1101996,0.09796692,0.066636845,2005-05,1.346801346801354
0.0,0.0,0.0,0.0,0.6551673,0.0,0.0,0.575482,0.0,0.45080528,0.0,0.0,0.0,0.9497688,0.008003432,0.0,2005-06,1.661129568106312
0.0,0.0,0.027226444,0.0,1.0085907,0.0,0.0,0.72389483,0.0,0.35368526,0.0,0.0,0.0,0.8212146,0.0,0.0,2005-07,-0.4901960784313794
0.0,0.0,0.3802835,0.0,1.6282988,0.0,0.0,0.97394145,0.0,0.1735429,0.0,0.0,0.0,0.59803915,0.0,0.0,2005-08,0.9852216748768498
0.0,0.0,0.9341047,0.0,2.5945072,0.0,0.0,1.3309493,0.0,0.0,0.0,0.0,0.0,0.19864874,0.0,0.0,2005-09,0.9756097560975632
0.0,0.0,0.8293943,0.0,2.488443,0.0,0.0,1.320485,0.0,0.0,0.0,0.0,0.0,0.30389366,0.0,0.0,2005-10,-2.415458937198068
0.0,0.0,0.6995809,0.0,2.2973175,0.0,0.0,1.2503375,0.0,0.0,0.0,0.0,0.0,0.42806754,0.0,0.0,2005-11,1.485148514851483
0.0,0.0,0.37508443,0.0,1.7439289,0.0,0.0,1.0229175,0.0,0.15192781,0.0,0.0,0.0,0.68707895,0.0,0.0,2005-12,1.9512195121951263
0.0,0.0,0.0,0.0,1.0638895,0.0,0.0,0.7331331,0.0,0.34360904,0.0,0.0,0.0,0.95183986,0.053567044,0.0,2006-01,3.349282296650709
0.0,0.0,0.0,0.0,0.62925434,0.0,0.0,0.54952276,0.0,0.45538273,0.0,0.0,0.0,1.0808243,0.10180516,0.0,2006-02,-1.3888888888888866
0.0,0.0,0.0,0.0,0.55323017,0.0,0.0,0.50586337,0.0,0.45183542,0.0,0.0,0.0,1.0647895,0.09524398,0.0,2006-03,1.8779342723004628
0.0,0.0,0.0,0.0,0.49619636,0.0,0.0,0.4844016,0.0,0.46249786,0.0,0.0,0.0,1.039438,0.072347626,0.0,2006-04,4.147465437788023
0.0,0.0,0.0,0.0,0.5842421,0.0,0.0,0.52297324,0.0,0.43797413,0.0,0.0,0.0,0.9618495,0.021324817,0.0,2006-05,0.0
0.0,0.0,0.0,0.0,0.8351831,0.0,0.0,0.62413675,0.0,0.36529687,0.0,0.0,0.0,0.837344,0.0,0.0,2006-06,3.097345132743376
0.0,0.0,0.42328414,0.0,1.5538055,0.0,0.0,0.8894294,0.0,0.1336539,0.0,0.0,0.0,0.52809864,0.0,0.0,2006-07,-0.4291845493562394
0.0,0.0,1.0902985,0.0,2.687063,0.0,0.0,1.2873307,0.0,0.0,0.0,0.0,0.0,0.025668716,0.0,0.0,2006-08,4.166666666666676
0.0,0.0,1.2949878,0.0,3.1280923,0.0,0.0,1.4593085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-09,10.206896551724146
0.0,0.0,1.2569898,0.0,3.1610851,0.0,0.0,1.5040566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-10,6.758448060075082
0.0,0.0,1.0100663,0.0,2.8064165,0.0,0.0,1.4111795,0.0,0.0,0.0,0.0,0.0,0.17391331,0.0,0.0,2006-11,0.1172332942555785
0.0,0.0,0.6441092,0.0,2.1943712,0.0,0.0,1.1838382,0.0,0.0,0.0,0.0,0.0,0.47646782,0.0,0.0,2006-12,-0.3512880562061022
0.0,0.0,0.28836387,0.0,1.5660511,0.0,0.0,0.92215914,0.0,0.17219871,0.0,0.0,0.0,0.74262124,0.017455775,0.0,2007-01,2.232667450058761
0.0,0.0,0.0,0.0,0.98559237,0.0,0.0,0.6783672,0.0,0.32776868,0.0,0.0,0.0,0.93806577,0.06297208,0.0,2007-02,-0.6896551724137866
0.0,0.0,0.0,0.0,0.5154817,0.0,0.0,0.4951542,0.0,0.46644557,0.0,0.0,0.0,1.0570308,0.09265102,0.0,2007-03,-1.5046296296296426
0.0,0.0,0.0,0.0,0.5863811,0.0,0.0,0.5116618,0.0,0.42349076,0.0,0.0,0.0,0.9588581,0.042267583,0.0,2007-04,1.762632197414806
0.0,0.0,0.0,0.0,0.71308684,0.0,0.0,0.5533581,0.0,0.37677798,0.0,0.0,0.0,0.83020085,0.0,0.0,2007-05,6.120092378752901
0.0,0.0,0.12683666,0.0,1.0259824,0.0,0.0,0.67098665,0.0,0.28177047,0.0,0.0,0.0,0.64895004,0.0,0.0,2007-06,3.2644178454842216
0.0,0.0,0.5374935,0.0,1.6760122,0.0,0.0,0.90709203,0.0,0.08288066,0.0,0.0,0.0,0.3410592,0.0,0.0,2007-07,7.586933614330863
0.0,0.0,1.2930079,0.0,2.8433342,0.0,0.0,1.2450941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08,14.789422135161615
0.0,0.0,1.6082375,0.0,3.3542747,0.0,0.0,1.3573582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-09,3.4982935153583568
0.0,0.0,1.5905161,0.0,3.4531372,0.0,0.0,1.4255393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-10,-0.2473206924979366
0.0,0.0,1.4578867,0.0,3.3585029,0.0,0.0,1.4446179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-11,9.256198347107429
0.0,0.0,1.2517897,0.0,3.0547078,0.0,0.0,1.3604078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-12,6.6565809379727785
0.0,0.0,1.0392914,0.0,2.638419,0.0,0.0,1.1869786,0.0,0.0,0.0,0.0,0.0,0.025126971,0.0,0.0,2008-01,14.042553191489372
0.0,0.0,0.8118405,0.0,2.1225932,0.0,0.0,0.95426774,0.0,0.0,0.0,0.0,0.0,0.1320366,0.0,0.0,2008-02,1.5547263681592038
0.019336956,0.0,1.0287817,0.0,2.070938,0.06300866,0.0,0.7720674,0.0,0.0,0.007128897,0.0,0.028462458,0.0,0.0,0.0,2008-03,-0.36742192284141
0.6225326,0.0,1.2699044,0.75709456,1.954165,0.7373897,0.0,0.53226125,0.0,0.0,0.44875422,0.0,0.6298994,0.0,0.0,0.0,2008-04,-3.257529194837113
1.0470339,0.0,1.2337416,1.2967874,1.5913569,1.2508749,0.15229414,0.2958585,0.0,0.0,0.75977343,0.0,0.96841824,0.0,0.0,0.0,2008-05,1.842439644218555
1.3898761,0.0,1.122246,1.677386,1.2606152,1.6915915,0.2419175,0.12248143,0.0,0.0,1.0119193,0.0,1.1911359,0.0,0.0,0.0,2008-06,-7.548346849656908
1.711191,0.0,0.92160773,1.9624482,0.9262699,2.0911186,0.24135686,0.0,0.0,0.0,1.2438933,0.0,1.392555,0.0,0.0,0.0,2008-07,-7.894736842105256
1.9834039,0.0,0.5547317,2.039308,0.50549245,2.3213465,0.11036144,0.0,0.0,0.0,1.3893586,0.0,1.5732026,0.0,0.0,0.0,2008-08,-8.205128205128208
2.1026335,0.0,0.08637334,1.9053079,0.0,2.4526749,0.0,0.0,0.00474469,0.0,1.31635,0.051473893,1.6266817,0.0,0.023427203,0.0516022,2008-09,-16.280925778132477
1.741562,0.0,0.01596883,1.3899927,0.106495276,2.0455356,0.0,0.0,0.0,0.0,0.9472616,0.22510254,1.2319663,0.0,0.26825514,0.22558016,2008-10,-8.484270734032416
1.1993965,0.0,0.033591576,0.6734749,0.5659327,1.336233,0.0,0.33126786,0.0,0.0,0.49568263,0.21142732,0.7202599,0.0,0.37104735,0.22779611,2008-11,-0.937500000000006
0.6152752,0.0,0.15587774,0.0,1.1811861,0.5300531,0.0,0.7208799,0.0,0.0,0.060442634,0.049197808,0.22325203,0.0,0.34862727,0.066004194,2008-12,5.573080967402746
0.10032108,0.0,0.4338553,0.0,1.8080441,0.0,0.0,0.9893718,0.0,0.0,0.0,0.0,0.0,0.0,0.21119085,0.0,2009-01,-3.1872509960159388
0.0,0.0,0.8164819,0.0,2.347252,0.0,0.0,1.1030934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02,0.0
0.0,0.0,1.089255,0.0,2.5582292,0.0,0.0,1.0671179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03,0.9259259259259172
0.0,0.0,1.072827,0.0,2.4450612,0.0,0.0,1.0123512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04,5.300713557594295
0.0,0.0,1.1561822,0.0,2.4555023,0.0,0.0,0.9824351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-05,-0.2904162633107426
0.0,0.0,1.1384841,0.0,2.4103224,0.0,0.0,0.9930306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-06,-8.25242718446602
0.089179724,0.0,1.4166846,0.041632995,2.7086513,0.1656219,0.0,1.0165854,0.0,0.0,0.06687008,0.0,0.0021931455,0.0,0.0,0.0,2009-07,-2.7513227513227454
0.22733183,0.0,1.6093372,0.23524028,2.952156,0.36058897,0.0,1.0316218,0.0,0.0,0.15584227,0.0,0.12044521,0.0,0.0,0.0,2009-08,-2.2850924918389643
0.06757855,0.0,1.6464856,0.03293999,3.1714478,0.20934664,0.0,1.1705384,0.0,0.0,0.03409142,0.0,0.0,0.0,0.0,0.0,2009-09,4.4543429844098
0.0,0.0,1.6716795,0.0,3.3689055,0.093401775,0.0,1.2854816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10,4.477611940298511
0.0,0.0,1.559402,0.0,3.427476,0.0,0.0,1.4068348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11,1.020408163265306
0.0,0.0,1.3993284,0.0,3.2982798,0.0,0.0,1.4168792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-12,-0.6060606060606003
0.0,0.0,1.1934514,0.0,2.9886076,0.0,0.0,1.3240784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01,-4.47154471544716
0.0,0.0,0.8882014,0.0,2.4435391,0.0,0.0,1.1283867,0.0,0.0,0.0,0.0,0.0,0.16754709,0.0,0.0,2010-02,-2.3404255319148968
0.0,0.0,0.58223474,0.0,1.8648053,0.0,0.0,0.91070604,0.0,0.0,0.0,0.0,0.0,0.36320382,0.0,0.0,2010-03,-1.1982570806100157
0.0,0.0,0.49497873,0.0,1.6088241,0.0,0.0,0.7990306,0.0,0.045357987,0.0,0.0,0.0,0.3557707,0.0,0.0,2010-04,-0.1102535832414647
0.0,0.0,0.45819363,0.0,1.4712626,0.0,0.0,0.75438035,0.0,0.08718589,0.0,0.0,0.0,0.32446927,0.0,0.0,2010-05,-3.090507726269313
0.0,0.0,0.564177,0.0,1.5990157,0.0,0.0,0.81317884,0.0,0.06134374,0.0,0.0,0.0,0.20960201,0.0,0.0,2010-06,8.542141230068337
0.0,0.0,0.9039292,0.0,2.1305144,0.0,0.0,1.0033486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-07,18.46799580272824
0.0,0.0,1.4060935,0.0,2.9157984,0.0,0.0,1.2141305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-08,11.514614703277235
0.0,0.0,1.6092311,0.0,3.3085928,0.0,0.0,1.3156983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09,3.733121525019848
0.0,0.0,1.5684792,0.0,3.4391472,0.0,0.0,1.4202496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-10,1.3782542113323213
0.0,0.0,1.4256151,0.0,3.3576877,0.0,0.0,1.4470924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11,5.513595166163129
0.0,0.0,1.1577163,0.0,2.9980896,0.0,0.0,1.3665748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-12,3.722261989978538
0.0,0.0,0.959055,0.0,2.6061773,0.0,0.0,1.1950237,0.0,0.0,0.0,0.0,0.0,0.097406015,0.0,0.0,2011-01,4.485852311939268
0.0,0.0,0.68675554,0.0,2.029252,0.0,0.0,0.9449726,0.0,0.0,0.0,0.0,0.0,0.25477573,0.0,0.0,2011-02,-3.896961690885077
0.0,0.0,0.5406303,0.0,1.5659629,0.0,0.0,0.7095932,0.0,0.0,0.0,0.0,0.0,0.21221623,0.0,0.0,2011-03,4.261168384879718
0.0,0.0,0.39289758,0.0,1.099102,0.0,0.0,0.49445704,0.0,0.06047252,0.0,0.0,0.0,0.111188285,0.0,0.0,2011-04,-0.5273566249175893
0.19632304,0.0,0.4939204,0.34385997,0.96371794,0.19126403,0.0,0.36391708,0.0,0.008003877,0.21196678,0.0,0.29867613,0.0,0.0,0.0,2011-05,-2.51822398939696
0.8342708,0.0,0.81056863,1.0494933,1.0883558,0.9465576,0.0,0.26113912,0.0,0.0,0.6365353,0.0,0.825943,0.0,0.0,0.0,2011-06,-4.486743711760703
1.3102672,0.0,0.9387969,1.5490041,1.0941858,1.5717626,0.15377934,0.15296707,0.0,0.0,0.9546159,0.0,1.1046771,0.0,0.0,0.0,2011-07,3.131672597864773
1.7535272,0.0,0.6653933,1.7939851,0.7466185,2.0657017,0.12449588,0.0,0.0,0.0,1.2058516,0.0,1.348018,0.0,0.0,0.0,2011-08,-3.036576949620432
1.8143883,0.0,0.18468422,1.5398822,0.268777,2.066193,0.0,0.0,0.0,0.0,1.0519764,0.057535753,1.3308339,0.0,0.052422076,0.0,2011-09,-5.266903914590752
1.492543,0.0,0.08455113,1.0732169,0.3826703,1.695585,0.0,0.13101736,0.0,0.0,0.7244098,0.204742,0.9920933,0.0,0.27240506,0.15499547,2011-10,-1.6528925619834625
0.9730352,0.0,0.18340448,0.44307172,0.9179772,0.9845627,0.0,0.49238402,0.0,0.0,0.32278606,0.097066075,0.534448,0.0,0.28642258,0.03565844,2011-11,-4.965622612681436
0.4888472,0.0,0.3656678,0.0,1.468086,0.35304525,0.0,0.7906227,0.0,0.0,0.0,0.0,0.12480455,0.0,0.21931651,0.0,2011-12,2.250803858520898
0.13035494,0.0,0.8045393,0.0,2.1301541,0.06257002,0.0,0.9793211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-01,3.06603773584905
0.2160856,0.0,1.2670956,0.11049012,2.5380569,0.32103288,0.0,0.94001853,0.0,0.0,0.0,0.0,0.020118495,0.0,0.0,0.0,2012-02,-0.3813882532418002
0.55832785,0.0,1.4366673,0.5874865,2.4470136,0.7369692,0.076599255,0.6996997,0.0,0.0,0.32223928,0.0,0.40223587,0.0,0.0,0.0,2012-03,-1.1485451761102603
0.73324674,0.0,1.4422423,0.8410022,2.268564,0.9267368,0.16144745,0.5670816,0.0,0.0,0.4898957,0.0,0.5753552,0.0,0.0,0.0,2012-04,-2.1688613477924066
0.9069083,0.0,1.432547,1.0795527,2.0895903,1.136289,0.24467166,0.4675832,0.0,0.0,0.6396418,0.0,0.7126428,0.0,0.0,0.0,2012-05,-0.7917656373713382
0.9750037,0.0,1.3931899,1.1729413,1.9727639,1.2260181,0.26209906,0.44485587,0.0,0.0,0.7023502,0.0,0.7475805,0.0,0.0,0.0,2012-06,14.844373503591388
1.1103852,0.0,1.3696452,1.2986448,1.9027388,1.4220941,0.310604,0.42153183,0.0,0.0,0.788705,0.0,0.7897521,0.0,0.0,0.0,2012-07,2.223766504517018
1.0189661,0.0,1.3194396,1.1355513,1.9570701,1.3057865,0.23101716,0.5031791,0.0,0.0,0.6759412,0.0,0.67043424,0.0,0.0,0.0,2012-08,-0.2039428959891114
0.931591,0.0,1.2125906,0.9211701,1.9783268,1.1567788,0.0861716,0.5916663,0.0,0.0,0.5261049,0.0,0.5472579,0.0,0.0,0.0,2012-09,-0.2043596730245309
0.6647548,0.0,1.2372762,0.5960081,2.243821,0.8178334,0.0,0.7844521,0.0,0.0,0.29247212,0.0,0.32095015,0.0,0.0,0.0,2012-10,1.3651877133105803
0.38865083,0.0,1.3933754,0.34301963,2.6314268,0.52983487,0.0,0.9613708,0.0,0.0,0.1022724,0.0,0.13697705,0.0,0.0,0.0,2012-11,-1.41414141414141
0.3765111,0.0,1.5169902,0.36077973,2.7876623,0.53281426,0.0,0.95189553,0.0,0.0,0.1198302,0.0,0.1914659,0.0,0.0,0.0,2012-12,-0.8196721311475527
0.5492101,0.0,1.5744625,0.5843117,2.7054682,0.72654736,0.063645214,0.7987492,0.0,0.0,0.27451405,0.0,0.38309965,0.0,0.0,0.0,2013-01,-1.9972451790633452
0.8209344,0.0,1.591359,0.9414223,2.4784591,1.0372882,0.21268004,0.5745655,0.0,0.0,0.51211125,0.0,0.63637805,0.0,0.0,0.0,2013-02,-1.6865776528461038
1.0968736,0.0,1.5515132,1.2971668,2.1591856,1.372881,0.3344795,0.38499767,0.0,0.0,0.75695324,0.0,0.8732203,0.0,0.0,0.0,2013-03,-3.5739814152966405
1.3227135,0.0,1.4475447,1.5770507,1.8046072,1.6794664,0.4052075,0.25008476,0.0,0.0,0.9595617,0.0,1.049137,0.0,0.0,0.0,2013-04,1.111934766493699
1.508332,0.0,1.3033897,1.794228,1.4843721,1.945298,0.42565495,0.14917901,0.0,0.0,1.1156659,0.0,1.1763706,0.0,0.0,0.0,2013-05,-1.9061583577712569
1.622823,0.0,1.1161463,1.8728297,1.2304418,2.0777216,0.37852308,0.09148042,0.0,0.0,1.1909945,0.0,1.2410995,0.0,0.0,0.0,2013-06,-5.530642750373696
1.6990927,0.0,0.8205497,1.7618834,0.94979835,2.0630004,0.2264414,0.047714476,0.0,0.0,1.1724418,0.0,1.2717317,0.0,0.0,0.0,2013-07,-5.696202531645572
1.6647035,0.0,0.43781185,1.4323096,0.6396819,1.8808001,0.0,0.039287925,0.0,0.0,0.99171185,0.0,1.1935742,0.0,0.0,0.0,2013-08,-2.097315436241611
1.3936372,0.0,0.2201587,0.95153236,0.62739253,1.5185263,0.0,0.21551526,0.0,0.0,0.6656205,0.12626076,0.89709663,0.0,0.19560036,0.04098051,2013-09,1.713796058269066
0.8646741,0.0,0.27899766,0.31501728,1.1198817,0.829342,0.0,0.58202404,0.0,0.0,0.25830442,0.057364076,0.4284788,0.0,0.25088307,0.0,2013-10,-0.5897219882055627
0.33022478,0.0,0.47557893,0.0,1.7250534,0.18391973,0.0,0.9123756,0.0,0.0,0.0,0.0,0.0,0.0,0.17928737,0.0,2013-11,-0.0847457627118595
0.0,0.0,0.8386419,0.0,2.364433,0.0,0.0,1.1335851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-12,-0.763358778625959
0.0,0.0,1.1252393,0.0,2.6826432,0.0,0.0,1.15416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01,2.30769230769231
0.022518944,0.0,1.2781595,0.0,2.6759365,0.1000613,0.0,1.0218226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-02,4.7619047619047645
0.34751722,0.0,1.4023517,0.3034209,2.544802,0.45349824,0.0,0.8191619,0.0,0.0,0.19185054,0.0,0.25063396,0.0,0.0,0.0,2014-03,0.0797448165869173
0.5952435,0.0,1.4361634,0.667785,2.3354802,0.7258137,0.037706185,0.64764,0.0,0.0,0.4035313,0.0,0.4935655,0.0,0.0,0.0,2014-04,-0.2390438247011929
0.8187935,0.0,1.4408299,0.97780997,2.138813,0.9988297,0.16179442,0.5139789,0.0,0.0,0.57972777,0.0,0.67179024,0.0,0.0,0.0,2014-05,-5.1916932907348246
1.0032588,0.0,1.4351517,1.2129768,2.0046592,1.250251,0.26290056,0.43141586,0.0,0.0,0.7227276,0.0,0.78445375,0.0,0.0,0.0,2014-06,-5.475989890480202
1.0799274,0.0,1.4138879,1.303525,1.955718,1.3788916,0.29829025,0.42453253,0.0,0.0,0.7837416,0.0,0.8074156,0.0,0.0,0.0,2014-07,-1.6042780748663077
0.9762664,0.0,1.3957485,1.1591139,2.0468316,1.2727045,0.24696963,0.515728,0.0,0.0,0.6974853,0.0,0.69123495,0.0,0.0,0.0,2014-08,-2.717391304347826
0.77510023,0.0,1.3800182,0.8562091,2.2334876,1.0364215,0.13751592,0.67470723,0.0,0.0,0.499326,0.0,0.47343558,0.0,0.0,0.0,2014-09,0.7448789571694573
0.40889463,0.0,1.3501556,0.36533695,2.5235617,0.5861006,0.0,0.92795825,0.0,0.0,0.17061141,0.0,0.13596807,0.0,0.0,0.0,2014-10,1.0166358595194032
0.037744835,0.0,1.3472891,0.0,2.8345757,0.15140447,0.0,1.1559517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11,1.4638609332113528
0.0,0.0,1.3323462,0.0,2.9584782,0.0,0.0,1.2325772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12,-4.508566275924256
0.0,0.0,1.3250214,0.0,2.9235973,0.0,0.0,1.1864494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01,-4.060434372049113
0.0,0.0,1.3301098,0.0,2.7936525,0.03248634,0.0,1.0749677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-02,-2.0669291338582623
0.13094464,0.0,1.3476353,0.016344346,2.6198926,0.19910882,0.0,0.9375764,0.0,0.0,0.052854832,0.0,0.0635968,0.0,0.0,0.0,2015-03,-1.30653266331658
0.28022736,0.0,1.3664279,0.26499566,2.465461,0.3561243,0.0,0.82952076,0.0,0.0,0.19153084,0.0,0.2290751,0.0,0.0,0.0,2015-04,-2.545824847250509
0.52721953,0.0,1.479827,0.61912847,2.4314365,0.6487293,0.0,0.7274138,0.0,0.0,0.38179052,0.0,0.4425282,0.0,0.0,0.0,2015-05,1.044932079414838
0.6015088,0.0,1.5254984,0.73467207,2.4541397,0.75925934,0.046297047,0.7165842,0.0,0.0,0.44568035,0.0,0.48384094,0.0,0.0,0.0,2015-06,2.275077559462257
0.6334938,0.0,1.5967102,0.77886385,2.5895793,0.84076935,0.09954274,0.74433786,0.0,0.0,0.46393165,0.0,0.47579148,0.0,0.0,0.0,2015-07,-7.077856420626895
0.44271946,0.0,1.6280563,0.5430573,2.8337348,0.66255444,0.020729933,0.89863694,0.0,0.0,0.32298812,0.0,0.31232545,0.0,0.0,0.0,2015-08,-1.5233949945593095
0.119679786,0.0,1.6060829,0.11506108,3.1058223,0.32753962,0.0,1.129752,0.0,0.0,0.06855343,0.0,0.030526044,0.0,0.0,0.0,2015-09,1.3259668508287323
0.0,0.0,1.5015227,0.0,3.3001006,0.0,0.0,1.3628979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10,-1.3086150490730677
0.0,0.0,1.2686101,0.0,3.1919842,0.0,0.0,1.4516301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11,-1.2154696132596623
0.0,0.0,0.9239959,0.0,2.7285957,0.0,0.0,1.3488308,0.0,0.0,0.0,0.0,0.0,0.15148444,0.0,0.0,2015-12,-2.013422818791959
0.0,0.0,0.5027409,0.0,2.022927,0.0,0.0,1.0972847,0.0,0.1115817,0.0,0.0,0.0,0.5239307,0.01355942,0.0,2016-01,-0.3424657534246543
0.0,0.0,0.0056209452,0.0,1.1448882,0.0,0.0,0.75141543,0.0,0.34116045,0.0,0.0,0.0,0.8735613,0.07387564,0.0,2016-02,-0.9163802978235936
0.0,0.0,0.0,0.0,0.6431339,0.0,0.0,0.55053616,0.0,0.45749575,0.0,0.0,0.0,1.0178043,0.100999884,0.0,2016-03,2.196531791907521
0.0,0.0,0.0,0.0,0.5927603,0.0,0.0,0.52826476,0.0,0.45544824,0.0,0.0,0.0,0.9806957,0.0723702,0.0,2016-04,3.054298642533924
0.0,0.0,0.0,0.0,0.5508994,0.0,0.0,0.5216457,0.0,0.47088748,0.0,0.0,0.0,0.94359726,0.03687355,0.0,2016-05,3.293084522502744
0.0,0.0,0.019577544,0.0,0.9503779,0.0,0.0,0.66970474,0.0,0.34639394,0.0,0.0,0.0,0.7358482,0.0,0.0,2016-06,-3.9319872476089146
